Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Acre Rigg Academy,7821778,83291.51,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Queens Park Community School ,7821782,532130.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Queens Park Community School ,7821788,100349.44,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Robert Bakewell Primary School and Community Centr,7821798,100940.20,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Gretton Primary School,7821802,39908.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Pen Mill Infants' School,7821810,43947.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Robert Fitzroy Academy,7821818,222119.80,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Robert Fitzroy Academy,7821822,27244.17,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Little Mead Primary Academy ,7821824,136211.18,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Northwood Primary School,7821830,105781.06,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Michael's Church of England Aided Primary Schoo,7821838,131262.88,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Carlton Primary Academy,7821846,78675.35,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Fulbridge Academy,7821854,278685.28,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sudbury Primary School,7821860,288613.50,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Upminster Infant School,7821868,73401.62,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Parkfield Community School,7821876,229174.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,MEYNELL COMMUNITY PRIMARY SCHOOL,7821884,135689.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Outwood Primary Academy Ledger Lane,7821888,89355.35,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Southey Green Primary School and Nurseries,7821896,206548.43,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oasis Academy Blakenhale Infants,7821902,85021.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Paignton Community and Sports Academy,7821908,555374.90,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Paignton Community and Sports Academy,7821910,26973.58,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stephenson Way Academy and Nursery School,7821916,97655.24,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,"Queen Elizabeth's Grammar School, Horncastle ",7821922,69284.51,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Queen Elizabeth's Grammar School, Horncastle ",7821924,210605.65,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Queen Elizabeth's Grammar School, Horncastle ",7821926,29794.35,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Danetree Junior School,7821928,173742.61,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mary's Catholic Academy,7821938,53385.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Macaulay Primary Academy,7821944,150164.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Summerfields Primary Academy,7821950,60137.61,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,HINDE HOUSE 3-16 SCHOOL,7821958,502754.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,HINDE HOUSE 3-16 SCHOOL,7821960,78611.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John's and St Peter's CofE Academy,7821964,70042.35,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Briar Hill Primary School,7821972,99788.10,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bacup and Rawtenstall Grammar School,7821980,320999.74,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bacup and Rawtenstall Grammar School,7821982,39400.26,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bacup and Rawtenstall Grammar School,7821984,129999.09,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Byrchall High School,7821990,349779.49,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stone Soup Academy,7822006,66666.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,City Gateway 14-19 Provision,7822010,62500.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,City Gateway 14-19 Provision,7822014,26195.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Saint Benedict CVA,7822022,511243.65,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Saint Benedict CVA,7822032,54239.99,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Scientia Academy,7822038,123109.55,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Brookside Primary School,7822044,129383.24,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kingswood Academy,7822048,469765.84,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kingswood Academy,7822050,74109.17,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kingswood Academy,7822052,41633.88,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Belvedere Junior School,7822056,114869.37,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Henbury Court Primary Academy,7822062,112437.95,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Liverpool College ,7822070,371956.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Liverpool College ,7822074,53393.12,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Liverpool College ,7822076,89107.18,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kingshill Church School,7822078,38167.93,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Lady Jane Grey Primary School,7822084,57032.02,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Churchfield Church School,7822092,142369.01,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hazelwood Academy,7822098,59938.66,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hooe Primary Academy ,7822104,57741.77,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Bridge AP Academy,7822116,83333.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Corsham Regis Primary Academy,7822122,49672.61,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,North Ormesby Primary Academy,7822130,83874.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Joseph's Catholic Primary School,7822138,47229.56,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oasis Academy Hobmoor,7822144,145635.63,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,OASIS ACADEMY BOULTON,7822150,69226.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Upminster Junior School,7822156,98311.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kingsmoor Academy,7822164,73819.91,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,VICTORIA LANE ACADEMY,7822170,51021.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Woodside Primary Academy,7822174,370588.37,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Queens Road Academy,7822184,69460.16,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Billesley Primary School,7822192,206058.21,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oasis Academy Blakenhale Junior,7822202,115878.81,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Mansfield Green E-ACT Academy,7822208,139616.24,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oasis Academy Parkwood,7822216,95847.61,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Belmore Primary Academy,7822220,185008.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kings Rise Academy,7822226,145105.77,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,River Mead School,7822238,63359.35,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oasis Academy Short Heath,7822244,136154.43,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Merlin Top Primary Academy,7822250,101571.39,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sileby Redlands Community Primary School,7822256,102333.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Forest Academy ,7822262,99430.14,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Nicholas of Tolentine Catholic Primary School,7822270,65824.79,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hollybrook Junior School,7822276,61694.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Thrybergh Academy and Sports College,7822282,307893.89,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Thrybergh Academy and Sports College,7822284,38589.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Whetley Academy,7822290,179452.81,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Riverside Academy,7822296,61456.62,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Teresa's Catholic Primary School ,7822304,64456.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John Plessington Catholic College,7822312,558255.81,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,St John Plessington Catholic College,7822318,113273.48,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oakfield Primary Academy,7822320,116351.09,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Clarendon Academy,7822328,320772.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Clarendon Academy,7822336,32883.94,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Iffley Academy,7822340,130833.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Huttoft Primary School ,7822348,56394.25,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Laurence in Thanet Church of England Junior Aca,7822354,64936.57,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Willow Primary School,7822360,142133.76,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Millfield L.E.A.D. Academy,7822366,113282.34,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Queensmead Primary Academy,7822372,142652.99,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Rothley Church of England Primary School,7822378,104913.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hawkesley Church Primary Academy,7822382,73364.43,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Christ Church Church of England Junior School, Ram",7822398,64813.17,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Carter Community School,7822404,159566.78,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Michael's CofE Academy,7822410,138294.86,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Chapel End Junior Academy,7822414,121802.63,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,OASIS ACADEMY LONGMEADOW,7822422,45716.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Leaf Studio,7822428,90960.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Leaf Studio,7822436,99502.95,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oasis Academy Woodview,7822440,130029.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oasis Academy Woodview,7822444,35667.14,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Parson Street Primary School,7822446,133744.25,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,West Thurrock Academy,7822452,133693.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Webster Primary School,7822458,168107.20,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bexhill High Academy,7822468,570768.25,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,SUTTON PARK PRIMARY SCHOOL,7822476,105784.79,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Abbots Hall Primary Academy,7822484,62387.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Whitemoor Academy,7822490,29147.87,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Highlands Primary School,7822496,152928.28,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Sir William Robertson Academy, Welbourn",7822502,289398.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,"Sir William Robertson Academy, Welbourn",7822506,28974.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bridgnorth Endowed School,7822510,187057.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Barrs Court School,7822518,61666.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Barrs Court School,7822520,37499.99,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hilton Primary Academy,7822524,140062.79,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Gosford Hill School,7822530,296115.53,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Gosford Hill School,7822534,46115.25,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Graham James Primary Academy,7822538,115809.73,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Skerne Park Academy,7822544,115052.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aveton Gifford CofE Primary School,7822548,25232.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Winifred Holtby Academy,7822554,578283.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Winifred Holtby Academy,7822556,100058.25,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bude Park Primary School,7822560,86277.62,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Edward's Church of England Academy ,7822564,236475.99,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Shafton Primary Academy,7822570,70147.08,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,BIGGIN HILL PRIMARY SCHOOL,7822578,196860.39,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Beacon Academy,7822586,110193.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Wigston College ,7822598,71938.47,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Augustine of Canterbury CofE Primary School,7822600,66394.52,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Christ Church (Erith) CofE Primary School,7822606,174309.74,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Moor Green Primary Academy,7822610,111464.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Outwood Academy Brumby,7822618,330755.79,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hamp Academy,7822624,119361.92,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Laurel Lane Primary School,7822630,119565.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Neale-Wade Academy,7822640,513749.26,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Neale-Wade Academy,7822648,47848.95,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,RAVENS ACADEMY,7822652,129129.65,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sandal Magna Community Academy,7822658,73202.91,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Windmill L.E.A.D. Academy,7822664,140691.91,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bannerman Road Community Academy,7822670,114809.60,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Widewell Primary Academy,7822678,57290.19,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Wilnecote High School,7822684,291067.46,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Brentford School for Girls,7822692,347696.95,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Brentford School for Girls,7822702,57564.97,Funding payments to schools and other educational establishments
