Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,21LR035290,131880.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,21LR035291,32767.06,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,21LR035292,60336.61,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,PETROC,21LR035294,142583.74,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,PETROC,21LR035297,1406529.59,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,PETROC,21LR035298,174081.60,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,PETROC,21LR035300,36711.12,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,PLYMOUTH COLLEGE OF ART,21LR035302,281197.17,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Skills to Group Ltd,21LR035308,229686.98,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Bournemouth & Poole College,21LR035311,79903.34,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Bournemouth & Poole College,21LR035312,30897.60,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Bournemouth & Poole College,21LR035314,1679364.57,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Bournemouth & Poole College,21LR035315,100982.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Bournemouth & Poole College,21LR035316,117296.94,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Bournemouth & Poole College,21LR035317,49549.83,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,KINGSTON MAURWARD COLLEGE,21LR035318,29930.34,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,KINGSTON MAURWARD COLLEGE,21LR035320,519051.92,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,KINGSTON MAURWARD COLLEGE,21LR035321,79128.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,WEYMOUTH COLLEGE,21LR035324,64375.32,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,WEYMOUTH COLLEGE,21LR035327,804139.30,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,WEYMOUTH COLLEGE,21LR035328,75360.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Barking & Dagenham College,21LR035333,128239.66,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Barking & Dagenham College,21LR035334,34320.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Barking & Dagenham College,21LR035336,1924956.91,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Barking & Dagenham College,21LR035337,177096.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Barking & Dagenham College,21LR035338,27895.50,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Barking & Dagenham College,21LR035339,66066.48,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CENTRAL TRAINING ACADEMY LIMITED,21LR035340,48429.55,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CENTRAL TRAINING ACADEMY LIMITED,21LR035341,265203.52,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,New City College,21LR035343,452249.35,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,New City College,21LR035344,89678.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,New City College,21LR035345,44010.24,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,New City College,21LR035346,6787067.28,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,New City College,21LR035347,467232.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,New City College,21LR035348,162860.90,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,New City College,21LR035350,243952.65,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,New City College,21LR035352,27292.88,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,New City College,21LR035353,163346.94,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CHELMSFORD COLLEGE,21LR035354,66992.63,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CHELMSFORD COLLEGE,21LR035355,25277.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CHELMSFORD COLLEGE,21LR035357,1234730.02,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CHELMSFORD COLLEGE,21LR035358,60288.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CHELMSFORD COLLEGE,21LR035359,25961.68,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CHELMSFORD COLLEGE,21LR035360,37664.68,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,COLCHESTER INSTITUTE,21LR035361,195281.07,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,COLCHESTER INSTITUTE,21LR035362,41699.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,COLCHESTER INSTITUTE,21LR035364,2382345.76,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,COLCHESTER INSTITUTE,21LR035365,45216.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,COLCHESTER INSTITUTE,21LR035366,45045.08,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,COLCHESTER INSTITUTE,21LR035368,59469.21,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTH ESSEX COLLEGE,21LR035369,236034.03,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTH ESSEX COLLEGE,21LR035370,71592.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTH ESSEX COLLEGE,21LR035372,3032255.67,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTH ESSEX COLLEGE,21LR035373,69331.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTH ESSEX COLLEGE,21LR035374,56339.03,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTH ESSEX COLLEGE,21LR035376,78400.90,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BRIDGE TRAINING RESOURCES,21LR035378,132588.76,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CIRENCESTER TERTIARY COLLEGE,21LR035384,46622.67,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CIRENCESTER TERTIARY COLLEGE,21LR035387,1277883.29,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,21LR035392,118490.96,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,21LR035393,38527.80,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,21LR035395,1446468.21,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,21LR035396,207240.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,21LR035397,37248.30,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,21LR035399,45669.79,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BASINGSTOKE COLLEGE OF TECHNOLOGY,21LR035401,36781.32,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BASINGSTOKE COLLEGE OF TECHNOLOGY,21LR035402,25182.80,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BASINGSTOKE COLLEGE OF TECHNOLOGY,21LR035404,849638.28,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BASINGSTOKE COLLEGE OF TECHNOLOGY,21LR035405,37680.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Farnborough College of Technology,21LR035408,41107.22,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Farnborough College of Technology,21LR035409,34761.44,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Farnborough College of Technology,21LR035411,25628.68,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Farnborough College of Technology,21LR035413,52657.59,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Farnborough College of Technology,21LR035414,1268951.12,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Farnborough College of Technology,21LR035415,48230.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Farnborough College of Technology,21LR035419,39603.19,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTHAMPTON CITY COLLEGE,21LR035421,41698.50,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTHAMPTON CITY COLLEGE,21LR035424,719596.81,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTHAMPTON CITY COLLEGE,21LR035425,32404.80,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SOUTHAMPTON CITY COLLEGE,21LR035426,64920.17,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SPARSHOLT COLLEGE HAMPSHIRE,21LR035428,70734.87,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SPARSHOLT COLLEGE HAMPSHIRE,21LR035429,44022.80,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SPARSHOLT COLLEGE HAMPSHIRE,21LR035431,1836061.24,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SPARSHOLT COLLEGE HAMPSHIRE,21LR035432,37680.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,SPARSHOLT COLLEGE HAMPSHIRE,21LR035435,36117.03,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,"Herefordshire, Ludlow and North Shropshire College",21LR035437,129893.68,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,"Herefordshire, Ludlow and North Shropshire College",21LR035438,37083.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,"Herefordshire, Ludlow and North Shropshire College",21LR035440,1525222.72,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,"Herefordshire, Ludlow and North Shropshire College",21LR035441,113040.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,"Herefordshire, Ludlow and North Shropshire College",21LR035443,37776.71,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HEART OF WORCESTERSHIRE COLLEGE,21LR035445,113023.03,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HEART OF WORCESTERSHIRE COLLEGE,21LR035446,37146.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HEART OF WORCESTERSHIRE COLLEGE,21LR035448,1620226.06,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HEART OF WORCESTERSHIRE COLLEGE,21LR035449,180864.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HEART OF WORCESTERSHIRE COLLEGE,21LR035451,46571.48,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HERTFORD REGIONAL COLLEGE,21LR035452,58905.11,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HERTFORD REGIONAL COLLEGE,21LR035455,1263884.29,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HERTFORD REGIONAL COLLEGE,21LR035456,96460.80,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HERTFORD REGIONAL COLLEGE,21LR035457,26563.34,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HERTFORD REGIONAL COLLEGE,21LR035459,38259.27,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HULL COLLEGE,21LR035460,96778.65,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HULL COLLEGE,21LR035464,1166226.14,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HULL COLLEGE,21LR035465,26376.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HULL COLLEGE,21LR035466,887860.90,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HULL COLLEGE,21LR035468,38896.78,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HULL COLLEGE,21LR035470,40777.17,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HYA TRAINING LTD,21LR035473,39013.87,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH LINDSEY COLLEGE,21LR035476,264200.58,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH LINDSEY COLLEGE,21LR035477,63804.80,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH LINDSEY COLLEGE,21LR035479,2746183.15,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH LINDSEY COLLEGE,21LR035480,128112.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH LINDSEY COLLEGE,21LR035481,71253.16,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH LINDSEY COLLEGE,21LR035483,88447.77,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,MID KENT COLLEGE,21LR035484,162164.78,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,MID KENT COLLEGE,21LR035485,56080.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,MID KENT COLLEGE,21LR035487,2501071.17,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,MID KENT COLLEGE,21LR035488,97968.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,MID KENT COLLEGE,21LR035489,37767.22,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,MID KENT COLLEGE,21LR035491,76339.43,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH KENT COLLEGE,21LR035492,277673.05,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH KENT COLLEGE,21LR035493,65908.60,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH KENT COLLEGE,21LR035496,3216354.70,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH KENT COLLEGE,21LR035497,250195.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH KENT COLLEGE,21LR035498,80415.60,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,NORTH KENT COLLEGE,21LR035500,93109.04,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EAST KENT COLLEGE,21LR035502,333477.32,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EAST KENT COLLEGE,21LR035503,91468.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EAST KENT COLLEGE,21LR035505,4028794.06,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EAST KENT COLLEGE,21LR035506,404683.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EAST KENT COLLEGE,21LR035507,315338.50,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EAST KENT COLLEGE,21LR035509,80206.77,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EAST KENT COLLEGE,21LR035510,171504.41,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BLACKBURN COLLEGE,21LR035511,187646.17,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BLACKBURN COLLEGE,21LR035512,31839.60,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BLACKBURN COLLEGE,21LR035514,1714398.93,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BLACKBURN COLLEGE,21LR035515,109272.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BLACKBURN COLLEGE,21LR035516,80454.33,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BLACKBURN COLLEGE,21LR035519,47253.48,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BURNLEY COLLEGE,21LR035520,238469.15,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BURNLEY COLLEGE,21LR035523,1941144.04,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BURNLEY COLLEGE,21LR035524,75360.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BURNLEY COLLEGE,21LR035525,95047.76,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BURNLEY COLLEGE,21LR035527,35238.59,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Nelson & Colne College,21LR035529,134808.18,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Nelson & Colne College,21LR035532,1444944.10,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Nelson & Colne College,21LR035533,80635.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Nelson & Colne College,21LR035534,57339.93,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,Nelson & Colne College,21LR035535,35325.38,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,TRAINING 2000 LTD,21LR035537,59232.33,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BROOKSBY MELTON COLLEGE,21LR035538,82572.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BROOKSBY MELTON COLLEGE,21LR035539,27098.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BROOKSBY MELTON COLLEGE,21LR035541,1252255.88,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BROOKSBY MELTON COLLEGE,21LR035542,55012.80,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BROOKSBY MELTON COLLEGE,21LR035543,53096.73,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BROOKSBY MELTON COLLEGE,21LR035544,28040.45,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,LAMBETH COLLEGE AT CLAPHAM CENTRE,21LR035550,29795.52,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,LAMBETH COLLEGE AT CLAPHAM CENTRE,21LR035552,55074.49,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,LAMBETH COLLEGE AT CLAPHAM CENTRE,21LR035555,894758.95,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,LAMBETH COLLEGE AT CLAPHAM CENTRE,21LR035556,113040.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,LAMBETH COLLEGE AT CLAPHAM CENTRE,21LR035557,43679.96,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,LAMBETH COLLEGE AT CLAPHAM CENTRE,21LR035558,32478.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,ROOTS & SHOOTS,21LR035560,29160.80,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EALING HAMMERSMITH & WEST LONDON COLLEGE,21LR035567,35532.24,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EALING HAMMERSMITH & WEST LONDON COLLEGE,21LR035568,70468.29,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EALING HAMMERSMITH & WEST LONDON COLLEGE,21LR035571,1265027.25,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EALING HAMMERSMITH & WEST LONDON COLLEGE,21LR035572,189153.60,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EALING HAMMERSMITH & WEST LONDON COLLEGE,21LR035573,58449.82,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,EALING HAMMERSMITH & WEST LONDON COLLEGE,21LR035574,33656.15,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BOLTON COMMUNITY COLLEGE,21LR035575,129955.67,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BOLTON COMMUNITY COLLEGE,21LR035576,29327.60,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BOLTON COMMUNITY COLLEGE,21LR035578,1532946.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BOLTON COMMUNITY COLLEGE,21LR035579,113040.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BOLTON COMMUNITY COLLEGE,21LR035580,40781.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,BOLTON COMMUNITY COLLEGE,21LR035582,58689.11,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HOPWOOD HALL COLLEGE,21LR035583,31927.52,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HOPWOOD HALL COLLEGE,21LR035584,203935.36,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HOPWOOD HALL COLLEGE,21LR035585,40977.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HOPWOOD HALL COLLEGE,21LR035587,2028196.25,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HOPWOOD HALL COLLEGE,21LR035588,64809.60,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HOPWOOD HALL COLLEGE,21LR035589,60527.98,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HOPWOOD HALL COLLEGE,21LR035590,56582.42,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CHEADLE & MARPLE SIXTH FORM COLLEGE,21LR035592,52817.68,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CHEADLE & MARPLE SIXTH FORM COLLEGE,21LR035595,836082.65,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,CHEADLE & MARPLE SIXTH FORM COLLEGE,21LR035596,45216.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,TAMESIDE COLLEGE,21LR035598,191296.51,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,TAMESIDE COLLEGE,21LR035600,35199.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,TAMESIDE COLLEGE,21LR035602,1769451.98,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,TAMESIDE COLLEGE,21LR035603,60288.00,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,TAMESIDE COLLEGE,21LR035604,51680.59,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,TAMESIDE COLLEGE,21LR035605,47145.59,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,RIVERSIDE COLLEGE HALTON,21LR035606,225576.01,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,RIVERSIDE COLLEGE HALTON,21LR035607,32687.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,RIVERSIDE COLLEGE HALTON,21LR035608,26978.88,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,RIVERSIDE COLLEGE HALTON,21LR035609,2232144.67,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,RIVERSIDE COLLEGE HALTON,21LR035610,93446.40,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,RIVERSIDE COLLEGE HALTON,21LR035611,60788.23,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,RIVERSIDE COLLEGE HALTON,21LR035613,34502.32,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,RIVERSIDE COLLEGE HALTON,21LR035614,49780.30,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HUGH BAIRD COLLEGE,21LR035616,158025.81,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HUGH BAIRD COLLEGE,21LR035617,25402.60,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HUGH BAIRD COLLEGE,21LR035619,1323599.55,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HUGH BAIRD COLLEGE,21LR035620,39187.20,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HUGH BAIRD COLLEGE,21LR035621,1065534.32,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HUGH BAIRD COLLEGE,21LR035622,25102.86,Current grants
Department for Education,ESFA,16/04/2021,Grants Expenditure,ESFA Funding,HUGH BAIRD COLLEGE,21LR035623,74293.24,Current grants
