Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,ESFA,08/02/2023,Grants Expenditure,ESFA Funding Directorate,Oakgrove School,EUPS1150295,"-52,736.00",Current grants - Academy Trust
Department for Education,ESFA,08/02/2023,Grants Expenditure,ESFA Funding Directorate,Ousedale School,EUPS1150301,"-48,640.00",Current grants - Academy Trust
Department for Education,ESFA,08/02/2023,Grants Expenditure,ESFA Funding Directorate,Penryn College,EUPS1150575,"-44,032.00",Current grants - Academy Trust
Department for Education,ESFA,08/02/2023,Grants Expenditure,ESFA Funding Directorate,The Sir John Colfox School,EUPS1151072,"-33,280.00",Current grants - Academy Trust
Department for Education,ESFA,08/02/2023,Grants Expenditure,ESFA Funding Directorate,Chesham Grammar School,EUPS1151110,"-28,672.00",Current grants - Academy Trust
Department for Education,ESFA,08/02/2023,Grants Expenditure,ESFA Funding Directorate,The Nuneaton Academy,EUPS1152120,"-27,136.00",Current grants - Academy Trust
Department for Education,ESFA,08/02/2023,Grants Expenditure,ESFA Academies and Maintained Schools,Dorset Studio School,EUPS1152434,"114,673.92",Current grants - Academy Trust
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Skills to Group Limited,16-18TRN222302503,"31,713.76",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,THE CONSTRUCTION SKILLS PEOPLE LTD,16-18TRN222302506,"67,049.47",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Plato Training (UK) Ltd,16-18TRN222302511,"89,544.16",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,CAPITA PLC,16-18TRN222302514,"28,262.24",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,PROFOUND SERVICES LTD,16-18TRN222302518,"40,531.57",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,NORTHERN CARE TRAINING LIMITED,16-18TRN222302519,"35,862.94",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,ACORN TRAINING CONSULTANTS LIMITED,16-18TRN222302521,"44,968.39",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,LEARNING CURVE GROUP LIMITED,16-18TRN222302528,"33,320.69",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,ANTREC LIMITED,16-18TRN222302529,"51,693.60",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,ACORN TRAINING CONSULTANTS LIMITED,16-18TRN222302539,"-26,310.19",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,PROFOUND SERVICES LTD,16-18TRN222302541,"-25,388.97",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Woodspeen Training Limited,16-18TRN222302621,"28,483.41",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Momentum Training & Consultancy Ltd,16-18TRN222302624,"53,859.12",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,JGA Limited,16-18TRN222302625,"76,283.20",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Qube Qualifications and Development Limited,16-18TRN222302631,"85,301.29",Current grants - Private Sector
Department for Education,ESFA,28/02/2023,Grants Expenditure,ESFA Funding Directorate,PREVISTA LTD,16-18TRN222302634,"43,425.21",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,London Vesta College Limited,16-18TRN222302635,"56,959.31",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,HUMBERSIDE ENGINEERING TRAINING ASSOC LTD,16-18TRN222302638,"27,721.26",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,ORACLE TRAINING CONSULTANTS LTD,16-18TRN222302641,"64,297.72",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,RESOURCES N E LTD,16-18TRN222302642,"42,546.10",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,ALDER TRAINING LTD,16-18TRN222302646,"42,854.02",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Avant Partnership Ltd,16-18TRN222302651,"46,928.34",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,LONDON LEARNING CONSORTIUM C.I.C.,16-18TRN222302661,"61,519.56",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,YORKSHIRE COLLEGE OF BEAUTY LTD,16-18TRN222302667,"46,934.18",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,BL Training Ltd,16-18TRN222302671,"43,922.43",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Bright Bees Nursery Ltd,16-18TRN222302697,"53,550.00",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,POSITIVE APPROACH ACADEMY FOR HAIR LIMITED,16-18TRN222302699,"-31,965.69",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,POSITIVE APPROACH ACADEMY FOR HAIR LIMITED,16-18TRN222302700,"95,508.29",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,NORTH LONDON GARAGES GTA,16-18TRN222302707,"-27,181.76",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,NORTH LONDON GARAGES GTA,16-18TRN222302708,"47,856.26",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,DEBUT TRAINING ACADEMY LIMITED,16-18TRN222302711,"28,754.79",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,SKILLS NORTH EAST LIMITED,16-18TRN222302713,"50,087.38",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,JM EXCELLENCE IN TRAINING LTD,16-18TRN222302723,"45,205.52",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,LONDON LEARNING CONSORTIUM C.I.C.,16-18TRN222302736,"52,554.32",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,FAREHAM COLLEGE,16-18TRN222302737,"34,817.65",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Qube Qualifications and Development Limited,16-18TRN222302739,"41,377.66",Current grants - Private Sector
Department for Education,ESFA,28/02/2023,Grants Expenditure,ESFA Funding Directorate,PREVISTA LTD,16-18TRN222302740,"25,320.32",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,PILOT IMS LTD,16-18TRN222302742,"33,449.59",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,The Meridian Centre,16-18TRN222302743,"27,209.60",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Skills Training Uk,16-18TRN222302751,"84,694.59",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Pathway First Limited,16-18TRN222302767,"48,534.57",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Northern Training Academy Limited,16-18TRN222302768,"29,387.83",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,JM EXCELLENCE IN TRAINING LTD,16-18TRN222302771,"43,649.49",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,B SKILL LTD,16-18TRN222302775,"86,781.57",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,SPECIALIST TRADE COURSES LIMITED,16-18TRN222302801,"155,604.36",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Train 4 Limited,16-18TRN222302802,"42,898.99",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,16-18TRN222302803,"37,610.89",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Skills to Group Limited,16-18TRN222302806,"26,153.03",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,FAREHAM COLLEGE,16-18TRN222302807,"27,020.08",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,SCL Education & Training Ltd,16-18TRN222302808,"130,988.83",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,JGA Limited,16-18TRN222302810,"38,322.83",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,BCTG LIMITED,16-18TRN222302813,"63,474.70",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Functional Skills UK Limited,16-18TRN222302815,"38,455.83",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,STRIVE TRAINING (LONDON) Ltd,16-18TRN222302817,"93,077.11",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,NORTHERN CARE TRAINING LIMITED,16-18TRN222302819,"79,584.67",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,ANTREC LIMITED,16-18TRN222302820,"96,379.50",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,LEARNING CURVE GROUP LIMITED,16-18TRN222302822,"217,556.34",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,THE PORTLAND TRAINING COMPANY Ltd,16-18TRN222302823,"133,428.04",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,TOTAL TRAINING PROVISION Ltd,16-18TRN222302824,"37,581.92",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,COMMUNITY TRAINING PORTAL LTD,16-18TRN222302825,"71,486.32",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,THE LIGHTBULB LTD,16-18TRN222302826,"28,223.42",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,ACACIA TRAINING LTD,16-18TRN222302828,"95,700.86",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,JBC SkillsTraining Limited,16-18TRN222302829,"112,646.12",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Professional Training Solutions Limited,16-18TRN222302832,"73,780.43",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Eat That Frog C.I.C.,16-18TRN222302833,"117,281.13",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Care Training East Midlands Limited,16-18TRN222302834,"272,514.51",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,SW Assoc. of Training Providers,16-18TRN222302835,"53,975.74",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,BRIGHT DIRECTION TRAINING LIMITED,16-18TRN222302836,"37,992.82",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,B SKILL LTD,16-18TRN222302837,"88,965.96",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Acorn Training,16-18TRN222302838,"55,379.01",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Think Employment Limited,16-18TRN222302842,"43,837.66",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,North Staffs Engineering Group Training Association Ltd,16-18TRN222302843,"29,463.65",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,RESOURCES N E LTD,16-18TRN222302844,"55,825.78",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,BABINGTON BUSINESS COLLEGE LTD,16-18TRN222302845,"63,690.10",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,FUTURES ADVICE SKILLS & EMPLOYMENT LTD,16-18TRN222302846,"30,726.67",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,NOTTINGHAMSHIRE COUNTY COUNCIL,16-18TRN222302848,"28,786.62",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Skills Training Uk,16-18TRN222302849,"34,316.51",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Qube Qualifications and Development Limited,16-18TRN222302852,"96,337.12",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Derby Business College,16-18TRN222302854,"94,968.84",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,SCCU Ltd,16-18TRN222302858,"38,612.99",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,The Number 4 Group Limited,16-18TRN222302860,"34,390.49",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Plato Training (UK) Ltd,16-18TRN222302861,"89,624.21",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Creative Process Digital Ltd,16-18TRN222302862,"54,718.79",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Back 2 Work Complete Training Ltd,16-18TRN222302863,"33,678.65",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,TRN (TRAIN) Ltd,16-18TRN222302867,"66,420.92",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,CAPITA PLC,16-18TRN222302868,"313,018.30",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,Aspire Sporting Academy Ltd,16-18TRN222302869,"106,914.13",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,AXIA SOLUTIONS LTD,16-18TRN222302871,"113,492.41",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,GO TRAIN LIMITED,16-18TRN222302872,"192,013.83",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,KIWI EDUCATION LTD,16-18TRN222302873,"41,298.48",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,PROFOUND SERVICES LTD,16-18TRN222302876,"223,130.57",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,KEIR TRAINING & RECRUITMENT LTD,16-18TRN222302877,"37,460.49",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,ACORN TRAINING CONSULTANTS LIMITED,16-18TRN222302878,"111,915.30",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,BABINGTON BUSINESS COLLEGE LTD,16-18TRN222302879,"-63,690.10",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,Grants Expenditure,ESFA Funding Directorate,LEARNING CURVE GROUP LIMITED,16-18TRN222302880,"-71,947.16",Current grants - Private Sector
Department for Education,ESFA,14/02/2023,IS/IT,ESFA Funding Directorate,Ascent Digital Services UK Ltd,S-PINV031287,"97,950.36",Support - Managed Services
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,MAXIMUS UK SERVICES LIMITED,EUPS1156006,"39,914.47",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,MAXIMUS UK SERVICES LIMITED,EUPS1156007,"486,433.00",Current grants - Private Sector
Department for Education,ESFA,20/02/2023,IS/IT,ESFA Funding Directorate,SCRUMCONNECT LIMITED,S-PINV031283,"65,676.00",Support - Managed Services
Department for Education,ESFA,20/02/2023,IS/IT,ESFA Funding Directorate,Bramble Hub Limited,S-PINV031303,"26,650.00",Support - Managed Services
Department for Education,ESFA,20/02/2023,IS/IT,ESFA Funding Directorate,Bramble Hub Limited,S-PINV031304,"28,152.00",Support - Managed Services
Department for Education,ESFA,21/02/2023,Other Goods & Services,ESFA Finance and Provider Market Oversight Directorate,PRICEWATERHOUSECOOPERS LLP,S-PINV031314,"152,770.00",Professional Services
Department for Education,ESFA,21/02/2023,IS/IT,ESFA Finance and Provider Market Oversight Directorate,KPMG LLP,S-PINV031311,"230,000.00",Support - Managed Services
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,EASTLEIGH COLLEGE,EUPS1135840,"150,000.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HCUC,EUPS1135464,"-800,000.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Aspire-igen Group Limited,EUPS1135832,"-100,000.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,STAFF SELECT LTD,EUPS1153792,"-44,546.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,EASTLEIGH COLLEGE,EUPS1153802,"350,000.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HCUC,EUPS1153804,"-667,643.78",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HCUC,EUPS1153805,"-35,280.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,RICHMOND UPON THAMES COLLEGE,EUPS1153812,"-35,280.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,RICHMOND UPON THAMES COLLEGE,EUPS1153813,"-667,643.78",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,ASKHAM BRYAN COLLEGE CO LTD,EUPS1153828,"-43,646.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,NORTH EAST SURREY COLLEGE OF TECHNOLOGY,EUPS1153830,"-91,017.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HCUC,EUPS1153831,"-600,961.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,FASHION RETAIL ACADEMY,EUPS1153832,"-31,127.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,ABINGDON & WITNEY COLLEGE,EUPS1153967,"364,564.44",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,ACCESS TO MUSIC LTD,EUPS1153968,"659,197.85",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,ACORN TRAINING CONSULTANTS LIMITED,EUPS1153969,"130,135.12",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,APCYMRU LIMITED,EUPS1153972,"183,891.03",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,AQUINAS COLLEGE,EUPS1153973,"371,282.93",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,THE ARTS UNIVERSITY BOURNEMOUTH,EUPS1153975,"32,469.04",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,ASKHAM BRYAN COLLEGE CO LTD,EUPS1153976,"408,755.70",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Aylesbury College (Buckinghamshire College Group),EUPS1153977,"528,116.50",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Barking & Dagenham College,EUPS1153978,"582,549.74",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BARNARDOS,EUPS1153979,"32,247.14",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Barnet and Southgate College,EUPS1153980,"568,261.22",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BARNSLEY COLLEGE,EUPS1153981,"914,342.84",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BARTON PEVERIL COLLEGE,EUPS1153982,"667,952.93",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Basingstoke College of Technology,EUPS1153983,"250,809.13",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Beaumont College (Salutem),EUPS1153985,"41,492.35",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BEDFORD COLLEGE,EUPS1153986,"1,106,319.10",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Bexhill College,EUPS1153987,"342,555.12",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,University College Birmingham,EUPS1153988,"256,773.15",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BISHOP AUCKLAND COLLEGE,EUPS1153989,"137,450.96",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BISHOP BURTON COLLEGE,EUPS1153990,"482,589.31",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BLACKBURN COLLEGE,EUPS1153991,"557,333.66",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BLACKPOOL & THE FYLDE COLLEGE,EUPS1153992,"470,737.97",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BLACKPOOL SIXTH FORM COLLEGE,EUPS1153994,"353,832.94",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BOLTON COMMUNITY COLLEGE,EUPS1153995,"504,101.70",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BOLTON SIXTH FORM COLLEGE,EUPS1153996,"298,966.67",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BOSTON COLLEGE,EUPS1153997,"314,229.88",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,The Bournemouth and Poole College,EUPS1153998,"447,462.80",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BRADFORD COLLEGE,EUPS1153999,"695,463.48",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Bridge College,EUPS1154000,"28,702.46",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BRIDGE TRAINING RESOURCES,EUPS1154001,"39,384.19",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Bridgwater and Taunton College,EUPS1154002,"629,591.28",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BRIGHTON HOVE & SUSSEX SIXTH FORM COLLEGE,EUPS1154003,"494,501.71",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BROCKENHURST COLLEGE,EUPS1154005,"456,795.87",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Bromley College (London South East Colleges),EUPS1154006,"835,969.34",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BROOKLANDS TECHNICAL COLLEGE,EUPS1154007,"283,410.42",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,The SMB Group,EUPS1154008,"333,431.30",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BURNLEY COLLEGE,EUPS1154010,"613,411.83",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BURTON & SOUTH DERBYSHIRE COLLEGE,EUPS1154011,"311,923.00",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BURY COLLEGE,EUPS1154012,"674,460.92",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CALDERDALE COLLEGE,EUPS1154014,"332,511.22",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Cambridge Regional College,EUPS1154015,"646,697.10",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CAPEL MANOR COLLEGE,EUPS1154016,"321,748.86",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CARDINAL NEWMAN COLLEGE,EUPS1154017,"650,892.33",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Aspire-igen Group Limited,EUPS1154019,"142,264.05",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CARMEL COLLEGE,EUPS1154020,"314,259.55",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CENTRAL TRAINING ACADEMY LIMITED,EUPS1154021,"81,232.08",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CHELMSFORD COLLEGE,EUPS1154022,"380,981.19",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Chesterfield College,EUPS1154023,"432,796.64",Current grants - Private Sector
