Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stalham Academy,9476406,75125.85,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Matthew's Church of England Primary and Nursery,9476410,127486.62,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St George's School A Church of England Academy,9476416,460724.41,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's CofE Academy ,9476422,47342.97,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Scotts Park Primary School,9476428,141360.54,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Staverton Church of England Voluntary Primary Scho,9476434,26462.89,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Ives School,9476442,237255.48,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Paul's Roman Catholic Primary School,9476446,57218.73,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Augustine's Catholic Primary School, a Voluntar",9476450,35372.25,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Vincent's Voluntary Catholic Academy,9476456,65980.75,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Augustine's Catholic Primary School, Weymouth",9476460,56795.16,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St James' CofE Academy,9476466,58678.36,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Joseph's Catholic Primary School,9476470,66253.30,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mary's Catholic Primary School, Bodmin",9476476,59268.40,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mary's Catholic Primary School, Falmouth",9476480,59075.78,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mary's Catholic School, Penzance",9476484,43102.04,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's RC Primary School,9476488,48430.35,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Joseph's Catholic Primary School,9476492,40849.74,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Margaret Clitherow Catholic Primary School,9476494,29093.02,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mary's Catholic Primary School, Poole",9476498,109932.45,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John's Catholic Primary School,9476502,44849.76,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Catherine's Catholic Primary School, Wimborne",9476506,28848.93,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Catherine's Roman Catholic School,9476510,49489.63,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Joseph's Catholic Primary School, Poole",9476514,119881.26,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mary's Catholic First School, Dorchester",9476522,43281.87,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mary's Catholic Primary School, Swanage",9476526,53260.28,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Joseph's Catholic Primary School, Exmouth",9476530,46889.03,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mary's Catholic Primary School, Axminster",9476534,35115.24,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St John's Catholic Primary School, Camborne",9476542,50080.42,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sayes Court School,9476546,67587.44,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mary & St Joseph's Catholic Primary School,9476552,48620.33,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mary's Catholic Primary School, Buckfast",9476558,27376.80,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Andrew's Church of england Primary School,9476562,97673.76,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stanton Harcourt CofE Primary School,9476568,28677.56,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Marychurch Church of England Primary and Nurser,9476574,96421.59,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Benedict's Primary Catholic Voluntary Academy,9476584,106843.50,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Snettisham Primary School,9476590,30864.54,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Cedd's Church of England Primary School, Bradwe",9476596,28217.42,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John's Church of England Primary Academy,9476602,63970.40,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Standlake Church of England Primary School,9476608,38738.57,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sitwell Junior School,9476614,90802.50,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St James' Church of England Primary Academy,9476618,114445.45,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Bernard's Roman Catholic Primary School,9476630,66719.21,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stella Maris Catholic Primary School,9476634,64691.52,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ixworth Free School,9476640,345069.97,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Seva School,9476650,200788.03,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Studio West,9476658,512430.02,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Catherine's CofE Primary School,9476666,58882.61,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Southcoates Primary Academy,9476670,115672.33,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Brigid's Catholic Primary School,9476676,132654.11,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Paul's Catholic Primary School,9476686,70884.89,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Smith's Wood Primary Academy ,9476692,141976.67,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St James Catholic Primary School,9476698,62185.33,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Boniface's RC College,9476704,158343.63,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Staplegrove Church School,9476708,57432.19,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Bede's Catholic Middle School,9476712,223266.93,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mary's Catholic Primary School,9476718,55835.12,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sawley Junior School,9476724,106440.90,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Malachy's Catholic Primary School, a Voluntary ",9476730,65577.69,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Shardlow Primary School,9476736,28330.84,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Joseph's Catholic Primary School, Banbury",9476742,64760.91,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's Catholic First School,9476748,81146.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ss Peter and Paul's Catholic Primary Academy,9476754,57429.28,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Spetisbury CofE VA Primary School,9476760,41875.20,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stoke Community School,9476766,26650.47,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sawley Infant and Nursery School,9476774,76524.44,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sparken Hill Academy ,9476780,177616.47,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Simon of England Roman Catholic Primary School,",9476786,64052.15,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Studley St Mary's CofE Academy,9476792,64703.61,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John's Church of England Academy,9476796,57392.00,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Joseph's RC Primary School,9476802,56161.57,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Richard's Catholic Primary School,9476810,61582.66,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Alban's CofE (Aided) Primary School,9476816,54130.52,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sheringham Primary School,9476822,258031.92,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St. Saviour's c of E Primary School,9476828,108060.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's Catholic Primary School,9476836,58293.36,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Severn Beach Primary School,9476842,36185.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Aidan's Primary School - A Church of England Ac,9476850,69379.24,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Barnabas Church of England School,9476856,52851.04,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Cuthbert's Catholic Academy,9476862,66040.43,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Dennis Primary Academy,9476868,53210.04,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mark's Church of England Primary Academy,9476876,62079.52,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Minver School ,9476882,50300.74,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mary of Charity CofE (Aided) Primary School,9476894,62169.78,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Edmund's Catholic School,9476900,224011.67,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St. Mary Cray Primary Academy,9476906,73862.08,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Thomas' Catholic Primary School, Sevenoaks",9476912,56114.80,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Margaret Clitherow Catholic Primary School,9476918,105661.69,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Bartholomew's Primary Academy ,9476924,89695.27,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Chad's Church of England Primary School,9476930,57438.58,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Nicholas Church of England Primary School,9476934,34680.09,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Andrew's CofE Primary School,9476940,116927.99,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John's Primary Academy,9476946,131661.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Luke's CofE Primary School,9476950,96402.83,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Francis Catholic Primary School, South Ascot",9476958,57871.24,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Andrew's CofE Primary Academy,9476964,32196.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's CofE Aided Junior School,9476970,80013.57,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mark's Church of England Primary School,9476976,119489.16,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St. Joseph's Catholic Primary School, A Voluntary ",9476984,54430.36,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Silas Church of England Primary School,9476990,114700.42,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Silas Church of England Primary School,9476994,26432.85,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Chislehurst Church of England Primary,9476998,59565.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mark's CofE Junior School, Salisbury",9477006,97215.82,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Wulstan's Catholic Primary School,9477012,48570.74,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Lawrence Primary School,9477018,63624.39,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Botolph's Church of England Primary School,9477022,129390.52,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stanwix School,9477026,114630.48,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Ambrose Catholic Primary,9477030,59168.68,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's Church of England Middle School,9477036,88716.92,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stokesay Primary School,9477044,41784.74,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Helen's Primary School,9477050,126923.82,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Shorne Church of England Voluntary Controlled Prim,9477056,54945.96,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Francis Catholic Primary School,9477060,59254.94,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mary Magdalene CofE Primary School,9477066,56695.28,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter and St Paul Church of England Voluntary C,9477072,51461.89,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Benedict's Catholic Primary School,9477078,53437.05,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Joseph's Catholic Primary School, Northfleet",9477084,68086.04,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Silverdale Primary Academy,9477090,186574.89,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,South Borough Primary School,9477096,119051.32,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Werburgh's CE (A) Primary School,9477100,38079.56,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Michael's CofE Primary School,9477108,41621.53,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Philip's Catholic Primary School,9477114,76018.01,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,SMALLTHORNE PRIMARY ACADEMY,9477122,67966.25,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Richard's VC Academy,9477126,109070.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Margaret Clitherow Catholic Primary School, Bra",9477132,59775.68,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Seend Church of England VA Primary School,9477136,32205.37,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Edward's Catholic Primary School,9477140,70162.47,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St James' Church of England Academy ,9477146,66435.90,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stalham High School,9477152,153604.29,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Edward's Catholic Primary School,9477160,57701.31,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Alban's Catholic Primary School, a Voluntary Ac",9477164,96543.99,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
