Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Skipton Academy,7009075,119444.08,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Austin Farm Academy,7009081,65268.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Holy Trinity Catholic School, Chipping Norton",7009087,54483.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Barton Hill Primary,7009095,139167.31,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Beulah Infants' School,7009101,64173.27,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,ARK Blacklands Primary Academy,7009107,164048.02,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Christ Church & Saint Peter's CofE Primary School,7009113,115954.35,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Black Firs Primary School,7009119,80958.93,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hanham Woods Academy ,7009127,312567.20,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Day One Trust Ltd,7009135,145809.97,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Knowl Hill Church of England Primary Academy,7009139,44815.20,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,John Wheeldon Primary Academy,7009147,150762.61,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ashley CofE Aided Primary School,7009155,143543.93,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John's Church of England Academy,7009161,55625.78,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Flanderwell Primary School,7009165,91484.75,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Walthamstow Primary Academy,7009173,42697.45,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Northwick Park Primary School,7009179,166987.26,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Joseph's RC Primary School,7009189,55105.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cuddington Croft Primary School,7009195,119323.58,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Darwen, St Barnabas CofE Primary Academy",7009203,54024.80,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bramley Grange Primary School,7009209,78490.10,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,North View Academy,7009217,58333.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Richard's Catholic Primary School,7009223,59171.09,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mary's Catholic Academy,7009231,442581.62,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,St Mary's Catholic Academy,7009237,53538.85,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Harrow Gate Academy,7009247,140795.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Welholme Academy,7009255,178577.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Manchester Road Primary Academy,7009261,127713.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,North Chadderton School,7009269,513271.78,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,North Chadderton School,7009279,69393.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Churchwood Primary Academy,7009283,66373.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Halsford Park Primary School ,7009291,105336.55,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Haydon Wick Primary School ,7009295,74771.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Wordsworth Primary School,7009299,197403.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Healing Primary Academy ,7009307,88646.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Haymoor Junior School,7009313,101217.28,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Howard School,7009321,503298.21,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Howard School,7009325,72806.46,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Market Harborough Church of England Academy ,7009329,103509.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,King Charles Primary School,7009335,110086.91,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hagley Catholic High School,7009341,338572.17,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Hagley Catholic High School,7009345,73030.51,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Robsack Wood Primary Academy,7009349,124556.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Northgate High School ,7009359,297360.38,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Northgate High School ,7009365,118254.43,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Marlwood School,7009369,170571.83,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,King Ina Academy (Infants),7009375,32696.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,City of Norwich School,7009385,514722.70,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,City of Norwich School,7009389,109970.37,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cherry Tree Academy Trust Marham Infant,7009391,44400.02,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ernesettle Community School,7009399,129205.37,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Listerdale Junior Academy,7009405,77668.19,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Marton Primary Academy and Nursery ,7009413,96285.90,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hollington Primary Academy,7009421,129940.14,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Canford Heath Junior School,7009431,128671.95,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Alban's CofE (Aided) Primary School,7009435,54092.74,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Mayplace Primary School ,7009443,122918.24,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Our Lady of Fatima Catholic Primary School,7009451,59142.86,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Montgomerie Primary School ,7009459,53788.26,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bringhurst Primary School ,7009465,40687.02,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Handsworth Grange Community Sports College,7009479,412916.97,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Mowmacre Hill Primary School ,7009483,126359.79,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sheringham Primary School,7009491,251556.81,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sheringham Primary School,7009495,42101.93,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Broadstone First School,7009497,77270.54,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hampton College,7009503,497308.76,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Hampton College,7009511,60763.78,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Napier Community Primary & Nursery Academy,7009513,175147.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Tudor Court Primary School ,7009517,211854.28,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Pear Tree Mead Academy,7009523,113144.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cutnall Green CofE First ,7009529,27800.65,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Outwood Academy Newbold,7009539,35832.86,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Outwood Academy Newbold,7009543,353522.88,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Outwood Academy Newbold,7009545,38651.81,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St. Saviour's c of E Primary School,7009549,116925.66,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Castleford Three Lane Ends Academy,7009557,113602.01,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Four Acres Academy,7009565,101345.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Holbeach Primary School,7009573,84304.39,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's Catholic Primary School,7009581,54423.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kingsham Primary School ,7009587,75272.03,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Great Addington CofE (VA) Primary School,7009595,26171.24,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Northwold Primary School,7009601,181798.56,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Northfield House Primary Academy,7009607,134900.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Reculver Church of England Primary School,7009613,118789.79,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Rise Park Junior School,7009621,98206.19,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Rosa Street Primary School,7009627,54175.88,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sandfield Primary School ,7009635,59327.71,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Severn Beach Primary School,7009641,30229.76,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,John F Kennedy Special School,7009649,46666.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,John F Kennedy Special School,7009651,44999.98,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Aidan's Primary School - A Church of England Ac,7009657,68703.58,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Meadowbrook College,7009663,88333.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Barnabas Church of England School,7009667,51098.69,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Cuthbert's Catholic Academy,7009675,64663.46,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Dennis Primary Academy,7009681,52248.35,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mark's Church of England Primary Academy,7009689,59565.18,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Tenbury High Ormiston Academy,7009695,150817.71,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Grange School,7009699,186885.92,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Isaac Newton Primary School,7009709,132460.20,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Pinewood School,7009715,133333.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,TUCKSWOOD ACADEMY ,7009721,99135.12,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Minver School ,7009729,48362.73,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Walney School,7009735,233555.38,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Wednesfield High Specialist Engineering Academy,7009741,322554.44,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Wednesfield High Specialist Engineering Academy,7009745,26357.02,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,West Lynn Primary School,7009747,50646.08,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Willow Brook Primary Academy and Nursery,7009755,58343.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Coppice Spring School,7009761,53333.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bayards Hill School,7009767,121540.54,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,High Hazels Junior School,7009779,115619.10,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Millbrook Primary School,7009785,105351.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mary of Charity CofE (Aided) Primary School,7009791,59696.99,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Brotherton and Byram Community Primary Academy,7009797,39928.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Ashwood Academy,7009805,35000.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Ashwood Academy,7009811,26000.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Harris Academy Battersea ,7009815,408141.53,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Harris Academy Battersea ,7009819,30809.40,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Harris Academy Battersea ,7009823,103217.34,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kings College Guildford,7009827,146019.20,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Anston Greenlands Primary School,7009835,58179.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Forge Wood Primary School,7009843,41360.28,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Archbishop Lanfranc Academy,7009851,219903.94,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,New Valley Primary School,7009859,47011.10,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Edmund's Catholic School,7009863,193365.13,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sir John Talbot's Technology College,7009869,457262.04,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Sir John Talbot's Technology College,7009877,29098.91,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kings Cross Academy ,7009881,109383.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Littleport & East Cambs Academy,7009887,135684.90,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Highfield Littleport Academy,7009893,100000.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Discovery Academy,7009897,75000.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Woodlands School,7009903,662594.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Woodlands School,7009905,68748.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kents Hill School ,7009919,38985.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ad Astra Infant School,7009925,72348.74,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Knowsley Lane Primary School,7009933,77856.76,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St. Mary Cray Primary Academy,7009939,79851.60,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,GEMS Didcot Primary Academy,7009945,86118.75,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aureus Primary School,7009953,39994.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aureus School,7009961,237585.08,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Paxton Academy Sports and Science,7009967,80204.68,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Thomas' Catholic Primary School, Sevenoaks",7009979,52929.15,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Widnes Academy,7009985,51746.63,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ketton Church of England Primary School,7009989,48148.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Margaret Clitherow Catholic Primary School,7009997,99306.48,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Whissendine Church of England Primary School,7010003,48119.58,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hilltop School,7010009,51666.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hilltop School,7010011,29166.66,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,THE BROMLEY-PENSNETT PRIMARY SCHOOL,7010017,91575.87,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Bartholomew's Primary Academy ,7010023,89577.27,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Leesons Primary School ,7010031,111585.65,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,West View Primary School,7010037,130177.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cuxton Community Infant School ,7010051,43176.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,03/02/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Dartford Primary Academy,7010059,169647.22,Funding payments to schools and other educational establishments
