Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Toot Hill School,9059763,601216.63,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Toot Hill School,9059765,38783.37,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Toot Hill School,9059769,131497.86,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Holt School,9059775,429550.78,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Holt School,9059777,30449.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Holt School,9059781,72648.47,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aston Manor Academy,9059791,381621.73,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aston Manor Academy,9059795,27141.30,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Aston Manor Academy,9059797,93369.96,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,CHESTNUT GROVE SCHOOL,9059807,417575.32,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,CHESTNUT GROVE SCHOOL,9059811,33557.18,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,CHESTNUT GROVE SCHOOL,9059815,120753.87,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aylesbury Grammar School,9059825,346201.53,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aylesbury Grammar School,9059827,40048.47,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Aylesbury Grammar School,9059831,158225.02,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Barr Beacon School,9059835,553252.44,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Barr Beacon School,9059839,70038.97,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Erasmus Darwin Academy ,9059847,362974.13,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Erasmus Darwin Academy ,9059853,51908.31,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Christopher Whitehead Language College,9059863,504011.93,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Christopher Whitehead Language College,9059869,68672.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Piggott School,9059877,454526.43,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Piggott School,9059883,130773.36,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Oldershaw Academy,9059891,380775.72,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Oldershaw Academy,9059901,41704.07,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Rossett School,9059909,456774.19,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Rossett School,9059913,93412.46,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Haybridge High School and Sixth Form,9059921,349493.50,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Haybridge High School and Sixth Form,9059923,31756.50,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Haybridge High School and Sixth Form,9059925,105762.12,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,MYTON SCHOOL ,9059933,521889.66,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,MYTON SCHOOL ,9059935,28527.01,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,MYTON SCHOOL ,9059939,121069.95,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Droitwich Spa High School and Sixth Form Centre,9059945,451255.98,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Droitwich Spa High School and Sixth Form Centre,9059949,63829.14,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Woodrush Community High School  ,9059957,374013.54,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Woodrush Community High School  ,9059961,36891.49,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Pershore High School,9059967,393844.20,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Pershore High School,9059973,64022.81,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Yavneh College,9059981,319944.48,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Yavneh College,9059987,85095.63,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cottingham High School and Sixth Form College,9059997,354651.99,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Cottingham High School and Sixth Form College,9060001,50484.98,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Fairfax ,9060009,534107.87,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Fairfax ,9060017,101635.04,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,HEART OF ENGLAND SCHOOL,9060025,411639.75,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,HEART OF ENGLAND SCHOOL,9060029,64074.89,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Tiffin School,9060031,358433.00,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Tiffin School,9060035,180899.76,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,ROYAL WOOTTON BASSETT ACADEMY,9060049,564612.91,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,ROYAL WOOTTON BASSETT ACADEMY,9060051,47028.75,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,ROYAL WOOTTON BASSETT ACADEMY,9060055,131740.70,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Honiton Community College ,9060063,285515.07,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,GLENTHORNE HIGH SCHOOL,9060077,561585.27,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,GLENTHORNE HIGH SCHOOL,9060085,125215.12,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hope Academy,9060093,517389.86,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Hope Academy,9060097,28568.66,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,North Durham Academy,9060105,437007.10,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Mill Hill County High School,9060121,548557.97,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Mill Hill County High School,9060127,174271.60,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Duston School,9060137,593624.94,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Duston School,9060139,54793.07,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Duston School,9060145,71740.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,King James Academy Royston,9060151,295453.61,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Birmingham Ormiston Academy,9060163,153931.92,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Birmingham Ormiston Academy,9060167,284807.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Weston Favell Academy,9060175,549676.40,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Weston Favell Academy,9060177,44295.93,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Weston Favell Academy,9060179,45355.40,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Clapton Girls' Academy ,9060185,586353.88,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Clapton Girls' Academy ,9060191,132592.53,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Samuel Whitbread Academy,9060199,526423.25,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Samuel Whitbread Academy,9060207,162452.02,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ryde Academy,9060213,508607.86,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Ryde Academy,9060217,37048.65,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Harlington Upper School,9060225,381439.73,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Harlington Upper School,9060233,108481.62,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Churchdown School,9060241,503505.70,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Churchdown School,9060245,77484.80,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Cheadle Academy,9060251,185225.30,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Chipping Campden School,9060265,425289.70,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Chipping Campden School,9060269,97995.04,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Feversham College,9060275,287437.44,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Feversham College,9060279,32450.10,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Feversham College,9060281,71061.64,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Finham Park School,9060285,468447.54,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Finham Park School,9060287,26969.12,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Finham Park School,9060291,122646.78,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Great Marlow School,9060301,468988.20,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Great Marlow School,9060307,89733.88,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hayesfield Girls School,9060317,418892.90,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hayesfield Girls School,9060319,40207.25,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Hayesfield Girls School,9060323,106689.87,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kesgrave High School,9060331,609641.64,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kesgrave High School,9060333,33691.69,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Kesgrave High School,9060335,114111.62,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Park View School,9060341,500844.92,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Park View School,9060345,123744.37,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Queen Elizabeth's Grammar School,9060351,430137.25,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Queen Elizabeth's Grammar School,9060353,26946.08,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Queen Elizabeth's Grammar School,9060357,91614.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Roundwood Park School,9060367,398739.08,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Roundwood Park School,9060371,114283.37,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sawtry Community College Academy,9060377,288602.82,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Sawtry Community College Academy,9060383,56413.14,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Southfield School For Girls,9060389,366014.20,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Southfield School For Girls,9060393,60134.56,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Marches School,9060399,529228.81,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Marches School,9060403,62140.89,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's Catholic High School and Sixth Form Cen,9060409,511850.64,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,St Peter's Catholic High School and Sixth Form Cen,9060413,107218.29,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,THE COLESHILL SCHOOL,9060423,432009.94,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,THE COLESHILL SCHOOL,9060427,61107.48,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bury St Edmunds County Upper School,9060431,295061.69,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bury St Edmunds County Upper School,9060435,92152.88,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Longsands Academy,9060447,589525.45,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Longsands Academy,9060451,153916.11,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,ALDERBROOK SCHOOL,9060459,516069.71,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,ALDERBROOK SCHOOL,9060465,68574.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Beverley Grammar School,9060469,274724.50,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Beverley Grammar School,9060473,40858.90,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bournemouth School for Girls,9060479,321080.57,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bournemouth School for Girls,9060481,44752.76,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bournemouth School for Girls,9060483,103374.13,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bungay High School,9060489,315985.83,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bungay High School,9060493,46348.56,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Churchill Academy,9060501,515131.26,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Churchill Academy,9060503,28618.74,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Churchill Academy,9060505,98553.71,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Freman College,9060513,307728.98,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Freman College,9060519,105946.21,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/12/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Fullbrook school,9060529,490776.74,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
