Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Core,06/12/2021,Other Costs,Operational Finance,NIMBLE DELIVERY LTD,CORE-PINV-029280,"24,795.00",Software Development
Department for Education,Core,30/12/2021,Other Goods & Services,Operational Finance,MONTAGU EVANS LLP,CORE-PINV-030545,"327,050.00",Professional Services - Accountancy
Department for Education,Core,21/12/2021,Auditors Services,Operational Finance,NATIONAL AUDIT OFFICE,CORE-PINV-030033,"350,000.00",Assurance
Department for Education,Core,06/12/2021,IS/IT,Operational Finance,Agile Management Solutions Limited,CORE-PINV-029300,"43,673.50",Systems Development
Department for Education,Core,14/12/2021,IS/IT,Operational Finance,Total Enterprise Solutions,CORE-PINV-029702,"24,496.25",ICT Support & Services
Department for Education,Core,06/12/2021,Other Costs,Operational Finance,Agile Management Solutions Limited,CORE-PINV-029301,"174,694.00",Software Development
Department for Education,Core,06/12/2021,Other Costs,Operational Finance,Total Enterprise Solutions,CORE-PINV-029259,"29,531.25",Software Development
Department for Education,Core,06/12/2021,Other Costs,Operational Finance,Total Enterprise Solutions,CORE-PINV-029261,"67,440.00",Software Development
Department for Education,Core,24/12/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-030408,"3,265.50",Estates Management
Department for Education,Core,24/12/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-030408,"54,435.69",Rentals
Department for Education,Core,24/12/2021,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-030409,"14,743.28",Maintenance & Repairs
Department for Education,Core,24/12/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-030409,"4,551.19",Estates Management
Department for Education,Core,24/12/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-030409,"80,250.99",Rentals
Department for Education,Core,24/12/2021,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-030414,"202,614.30",Maintenance & Repairs
Department for Education,Core,24/12/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-030414,"22,049.06",Estates Management
Department for Education,Core,24/12/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-030414,"540,258.71",Rentals
Department for Education,Core,24/12/2021,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-030410,"229,937.91",Maintenance & Repairs
Department for Education,Core,24/12/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-030410,"21,951.44",Estates Management
Department for Education,Core,24/12/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-030410,"457,875.12",Rentals
Department for Education,Core,23/12/2021,Staff - Other,Operational Finance,HOME OFFICE,CORE-PINV-030301,"137,820.00",Recruitment Advertising
Department for Education,Core,01/12/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-028948,"27,943.75",Building Improvements
Department for Education,Core,01/12/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-028944,"139,924.38",Building Improvements
Department for Education,Core,01/12/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-028947,"36,701.77",Building Improvements
Department for Education,Core,24/12/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-030345,"44,162.50",Building Improvements
Department for Education,Core,24/12/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-030340,"151,496.60",Building Improvements
Department for Education,Core,16/12/2021,Other Costs,Operational Finance,Mace Ltd,CORE-PINV-029667,"1,415,390.47",Building Improvements
Department for Education,Core,03/12/2021,IS/IT,Funding,WellData Ltd,CORE-PINV-029226,"85,350.00",ICT Support & Services
Department for Education,Core,29/12/2021,Staff - Other,Commercial,Cabinet Office,CORE-PINV-030432,"33,600.00",Recruitment Advertising
Department for Education,Core,30/12/2021,Staff - Other,Commercial,Cabinet Office,CORE-PINV-030478,"42,000.00",Recruitment Advertising
Department for Education,Core,17/12/2021,Other Goods & Services,Commercial,2BUY2.COM LTD,CORE-PINV-029909,"160,923.00",Professional Services
Department for Education,Core,07/12/2021,Staff - Temporary Staff,Commercial,ANDIGITAL LIMITED,CORE-PINV-029306,"33,060.00",Short term & agency staff
Department for Education,Core,01/12/2021,Other Goods & Services,Commercial,PLACE GROUP LTD,CORE-PINV-028670,"119,711.00",Professional Services
Department for Education,Core,07/12/2021,Other Costs,Commercial,ANDIGITAL LIMITED,CORE-PINV-029305,"117,120.00",Software Development
Department for Education,Core,24/12/2021,Other Costs,Commercial,ANDIGITAL LIMITED,CORE-PINV-030375,"125,340.00",Software Development
Department for Education,Core,17/12/2021,Other Goods & Services,Commercial,Actica Consulting Ltd,CORE-PINV-028637,"43,879.98",Professional Services
Department for Education,Core,08/12/2021,Other Goods & Services,Commercial,TOPMARK CLAIMS MANAGEMENT LTD,CORE-PINV-029514,"39,033.86",Professional Services
Department for Education,Core,02/12/2021,Other Goods & Services,Commercial Delivery,Cabinet Office,CORE-PINV-029170,"1,719,067.50",Professional Services
Department for Education,Core,03/12/2021,Other Goods & Services,Commercial Delivery,Cabinet Office,CORE-PINV-029248,"84,562.50",Professional Services
Department for Education,Core,21/12/2021,Legal,Commercial Delivery,Dentons UK and Middle East LLP,CORE-PINV-030076,"32,758.80",Professional Services - Legal
Department for Education,Core,30/12/2021,Staff - Temporary Staff,Commercial Delivery,PIXEL GROUP LTD,CORE-PINV-030622,"38,160.00",Short term & agency staff
Department for Education,Core,30/12/2021,Staff - Temporary Staff,Commercial Delivery,PIXEL GROUP LTD,CORE-PINV-030565,"35,490.00",Short term & agency staff
Department for Education,Core,03/12/2021,Other Goods & Services,Human Resources,Cabinet Office,CORE-PINV-029249,"73,920.00",Professional Services
Department for Education,Core,30/12/2021,Staff costs,Human Resources,EDENRED,CORE-PINV-030571,"26,790.00",Staff related expenditure
Department for Education,Core,02/12/2021,Learning & Development,Human Resources,Cabinet Office,CORE-PINV-028340,"239,275.00",Talent Development
Department for Education,Core,09/12/2021,Learning & Development,Human Resources,KORN FERRY (UK) LIMITED,CORE-PINV-029559,"34,568.58",Talent Development
Department for Education,Core,15/12/2021,Learning & Development,Human Resources,KORN FERRY (UK) LIMITED,CORE-PINV-029780,"34,568.58",Talent Development
Department for Education,Core,07/12/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-029316,"75,094.99",End User Software & Hardware
Department for Education,Core,20/12/2021,IS/IT,Digital and Technology,VODAFONE ENTERPRISE U.K. (Fixed Line),CORE-PINV-029994,"26,148.85",Telecoms
Department for Education,Core,23/12/2021,Other Costs,Digital and Technology,Insight Direct (UK) Ltd,CORE-PINV-030309,"26,982.91",ICT Hardware
Department for Education,Core,30/12/2021,Other Goods & Services,Digital and Technology,FARSIGHT CONSULTING LIMITED,CORE-PINV-030496,"33,396.00",Professional Services
Department for Education,Core,03/12/2021,Grants Expenditure,Digital and Technology,Discovery Multi Academy Trust,CUPS0036163,"32,711.20",Capital grants - Academy Trust
Department for Education,Core,03/12/2021,Grants Expenditure,Digital and Technology,Discovery Multi Academy Trust,CUPS0036164,"27,948.00",Capital grants - Academy Trust
Department for Education,Core,03/12/2021,Grants Expenditure,Digital and Technology,Discovery Multi Academy Trust,CUPS0036165,"44,015.99",Capital grants - Academy Trust
Department for Education,Core,03/12/2021,Grants Expenditure,Digital and Technology,NOTTINGHAMSHIRE COUNTY COUNCIL,CUPS0036167,"48,738.50",Capital grants - Local Government
Department for Education,Core,17/12/2021,Grants Expenditure,Digital and Technology,NOTTINGHAMSHIRE COUNTY COUNCIL,CUPS0036310,"38,823.26",Capital grants - Local Government
Department for Education,Core,03/12/2021,Grants Expenditure,Digital and Technology,Nova Education Trust,CUPS0036166,"81,205.50",Capital grants - Academy Trust
Department for Education,Core,10/12/2021,Grants Expenditure,Digital and Technology,TARKA LEARNING PARTNERSHIP,CUPS0036246,"32,545.11",Capital grants - Academy Trust
Department for Education,Core,10/12/2021,Grants Expenditure,Digital and Technology,TARKA LEARNING PARTNERSHIP,CUPS0036247,"87,517.37",Capital grants - Academy Trust
Department for Education,Core,30/12/2021,Other Goods & Services,Digital and Technology,ImpactEd Limited,CORE-PINV-030495,"61,359.00",Professional Services
Department for Education,Core,16/12/2021,Other Goods & Services,Digital and Technology,London Grid for Learning Trust,CORE-PINV-029898,"105,247.20",Professional Services
Department for Education,Core,31/12/2021,Grants Expenditure,Digital and Technology,United Church Schools Trust,CORE-MAIN-027937,"1,177,828.47",Current grants
Department for Education,Core,20/12/2021,Other Goods & Services,Digital and Technology,ENGINE GROUP LTD,CORE-PINV-029552,"28,514.80",Professional Services
Department for Education,Core,09/12/2021,Other Goods & Services,Digital and Technology,ENGINE GROUP LTD,CORE-PINV-029547,"36,840.00",Professional Services
Department for Education,Core,09/12/2021,Other Goods & Services,Digital and Technology,Nexer Digital Ltd,CORE-PINV-029501,"31,980.00",Professional Services
Department for Education,Core,09/12/2021,Other Goods & Services,Digital and Technology,NASEN,CORE-PINV-029536,"42,733.20",Professional Services
Department for Education,Core,30/12/2021,Other Goods & Services,Digital and Technology,NASEN,CORE-PINV-030426,"42,733.20",Professional Services
Department for Education,Core,03/12/2021,IS/IT,Digital and Technology,Probrand Limited,CORE-PINV-029120,"48,242.30",End User Software & Hardware
Department for Education,Core,29/12/2021,Staff - Temporary Staff,Digital and Technology,Actica Consulting Ltd,CORE-PINV-030371,"40,920.00",Short term & agency staff
Department for Education,Core,07/12/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-029313,"150,297.82",End User Software & Hardware
Department for Education,Core,23/12/2021,Staff - Temporary Staff,Digital and Technology,Alexander Mann Solutions Ltd,CORE-PINV-030287,"34,943.18",Short term & agency staff
Department for Education,Core,14/12/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-029699,"84,468.75",Systems Development
Department for Education,Core,14/12/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-029697,"127,444.50",Systems Development
Department for Education,Core,29/12/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-030431,"1,106,404.73",Systems Development
Department for Education,Core,02/12/2021,IS/IT,Digital and Technology,Kingsfield Computer Products Ltd,CORE-PINV-028965,"33,728.38",ICT repair & maintenance
Department for Education,Core,07/12/2021,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-029372,"111,654.25",Systems Development
Department for Education,Core,07/12/2021,Other Goods & Services,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-029371,"55,176.00",Professional Services
Department for Education,Core,07/12/2021,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-029370,"30,686.48",Systems Development
Department for Education,Core,09/12/2021,Staff - Temporary Staff,Digital and Technology,LA INTERNATIONAL,CORE-PINV-029562,"41,406.00",Short term & agency staff
Department for Education,Core,20/12/2021,Staff - Temporary Staff,Digital and Technology,LA INTERNATIONAL,CORE-PCR-001056,"-41,406.00",Short term & agency staff
Department for Education,Core,20/12/2021,Staff - Temporary Staff,Digital and Technology,LA INTERNATIONAL,CORE-PINV-029605,"42,426.00",Short term & agency staff
Department for Education,Core,14/12/2021,Staff - Temporary Staff,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-029733,"187,335.00",Short term & agency staff
Department for Education,Core,06/12/2021,IS/IT,Digital and Technology,CDW LTD,CORE-PINV-029317,"23,506.87",Network equipment
Department for Education,Core,08/12/2021,Other Costs,Digital and Technology,CDW LTD,CORE-PINV-029256,"1,137,265.50",Software Development
Department for Education,Core,16/12/2021,IS/IT,Digital and Technology,CDW LTD,CORE-PINV-029700,"134,786.82",Network equipment
Department for Education,Core,15/12/2021,Other Goods & Services,Digital and Technology,Parity Consultancy Services Limited,CORE-PINV-029705,"45,175.68",Professional Services
Department for Education,Core,07/12/2021,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-029369,"34,064.98",Systems Operations
Department for Education,Core,02/12/2021,Consultancy,Analysis,Altiar Limited,CORE-PINV-029180,"21,666.67",Consultancy - IT/IS
Department for Education,Core,21/12/2021,Other Goods & Services,Analysis,DEPARTMENT OF HEALTH,CORE-PINV-030109,"52,288.47",Research & Evaluation
Department for Education,Core,17/12/2021,Other Costs,Analysis,ECORYS UK LTD,CORE-PINV-029947,"56,629.38",Research & development
Department for Education,Core,03/12/2021,Other Costs,Analysis,Ecosystems Technologies Limited,CORE-PINV-029209,"64,503.00",Research & development
Department for Education,Core,02/12/2021,Other Costs,Analysis,Family Kids & Youth,CORE-PINV-029166,"23,830.00",Research & development
Department for Education,Core,02/12/2021,Other Goods & Services,Analysis,IFF RESEARCH LTD,CORE-PINV-029182,"24,156.50",Research & Evaluation
Department for Education,Core,02/12/2021,Other Goods & Services,Analysis,IFF RESEARCH LTD,CORE-PINV-029183,"23,302.00",Research & Evaluation
Department for Education,Core,30/12/2021,Other Costs,Analysis,IFF RESEARCH LTD,CORE-PINV-030493,"163,142.84",Research & development
Department for Education,Core,14/12/2021,Other Costs,Analysis,Institute for Employment Studies,CORE-PCR-001051,"-23,000.00",Research & development
Department for Education,Core,14/12/2021,Other Costs,Analysis,Institute for Employment Studies,CORE-PINV-029717,"23,000.00",Research & development
Department for Education,Core,14/12/2021,Other Goods & Services,Analysis,Institute for Employment Studies,CORE-PINV-029698,"38,625.00",Research & Evaluation
Department for Education,Core,14/12/2021,Other Costs,Analysis,Institute for Employment Studies,CORE-PINV-029718,"27,759.00",Research & development
Department for Education,Core,17/12/2021,Other Goods & Services,Analysis,IPSOS MORI,CORE-PINV-029945,"39,480.00",Research & Evaluation
Department for Education,Core,22/12/2021,Other Costs,Analysis,Kantar UK Ltd,CORE-PINV-030139,"469,836.00",Research & development
Department for Education,Core,30/12/2021,Other Goods & Services,Analysis,Kantar UK Ltd,CORE-PINV-030485,"146,535.00",Research & Evaluation
Department for Education,Core,20/12/2021,Other Costs,Analysis,NATIONAL CENTRE FOR SOCIAL RESEARCH,CORE-PINV-029985,"120,000.00",Research & development
Department for Education,Core,06/12/2021,Other Costs,Analysis,PUBLIC HEALTH ENGLAND,CORE-PINV-029288,"100,000.00",Research & development
Department for Education,Core,24/12/2021,Other Goods & Services,Analysis,PYE TAIT LTD,CORE-PINV-030402,"35,140.00",Research & Evaluation
Department for Education,Core,10/12/2021,IS/IT,Data,CAPGEMINI UK PLC,CORE-PINV-029573,"51,227.28",ICT repair & maintenance
Department for Education,Core,07/12/2021,IS/IT,Data,AGILE SOLUTIONS GB LTD,CORE-PINV-029358,"46,620.00",ICT repair & maintenance
Department for Education,Core,21/12/2021,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-030043,"29,160.00",ICT repair & maintenance
Department for Education,Core,21/12/2021,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-030045,"55,748.00",ICT repair & maintenance
Department for Education,Core,21/12/2021,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-030047,"86,035.60",ICT repair & maintenance
Department for Education,Core,21/12/2021,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-030056,"32,868.00",ICT repair & maintenance
Department for Education,Core,16/12/2021,IS/IT,Data,HIPPO DIGITAL LTD,CORE-PINV-029874,"33,540.00",ICT repair & maintenance
Department for Education,Core,21/12/2021,IS/IT,Data,OLIVE JAR DIGITAL LTD,CORE-PINV-030034,"116,217.66",ICT repair & maintenance
Department for Education,Core,21/12/2021,IS/IT,Data,OLIVE JAR DIGITAL LTD,CORE-PINV-030036,"79,338.00",ICT repair & maintenance
Department for Education,Core,07/12/2021,IS/IT,Data,SOL-TEC LIMITED,CORE-PINV-029373,"87,560.88",ICT repair & maintenance
Department for Education,Core,10/12/2021,IS/IT,Data,HIVE IT LIMITED,CORE-PINV-029368,"80,220.00",Systems Operations
Department for Education,Core,30/12/2021,IS/IT,Data,RM EDUCATION PLC,CORE-PINV-030621,"463,164.00",Systems Operations
Department for Education,Core,10/12/2021,IS/IT,Data,CADENCE INNOVA,CORE-PINV-029334,"323,208.45",Systems Operations
Department for Education,Core,30/12/2021,IS/IT,Data,CADENCE INNOVA,CORE-PINV-030421,"49,500.00",Systems Operations
Department for Education,Core,30/12/2021,IS/IT,Data,CADENCE INNOVA,CORE-PINV-030423,"69,969.48",Systems Operations
Department for Education,Core,30/12/2021,IS/IT,Data,CADENCE INNOVA,CORE-PINV-030420,"66,960.60",Systems Operations
Department for Education,Core,10/12/2021,Consultancy,"Planning, Performance and Risk",The Natural History Museum Trading Company Limited ,CORE-PINV-029633,"24,874.50",Consultancy – report drafting
Department for Education,Core,13/12/2021,Consultancy,"Planning, Performance and Risk",The Natural History Museum Trading Company Limited ,CORE-PINV-029668,"29,020.25",Consultancy – report drafting
Department for Education,Core,08/12/2021,Office Costs,Capital Directorate,Rexel UK Ltd,D-PINV041429,"2,579,937.48",Office related
Department for Education,Core,20/12/2021,Office Costs,Capital Directorate,Rexel UK Ltd,D-PINV041625,"1,531,766.70",Office related
Department for Education,Core,15/12/2021,Office Costs,Capital Directorate,Rexel UK Ltd,D-PINV041686,"343,406.25",Office related
Department for Education,Core,01/12/2021,Grants Expenditure,Capital Directorate,Kensington Aldridge Academy,DU00065890,"27,547.00",Current grants - Academy Trust
Department for Education,Core,15/12/2021,Grants Expenditure,Capital Directorate,Portakabin Ltd,D-PINV041655,"138,522.15",Current grants - Academy Trust
Department for Education,Core,29/12/2021,Other Goods & Services,Capital Directorate,Cognizant Worldwide Limited,D-PINV042077,"34,038.60",Professional Services
Department for Education,Core,29/12/2021,Other Goods & Services,Capital Directorate,Cognizant Worldwide Limited,D-PINV042069,"38,146.80",Professional Services
Department for Education,Core,29/12/2021,Other Goods & Services,Capital Directorate,Cognizant Worldwide Limited,D-PINV042078,"38,386.20",Professional Services
Department for Education,Core,29/12/2021,Other Goods & Services,Capital Directorate,Cognizant Worldwide Limited,D-PINV042066,"50,414.40",Professional Services
Department for Education,Core,29/12/2021,Other Goods & Services,Capital Directorate,Cognizant Worldwide Limited,D-PINV042072,"63,803.50",Professional Services
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BARKING & DAGENHAM LONDON BOROUGH COUNCIL,CL042074,"49,261.80",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BARNSLEY METROPOLITAN BOROUGH COUNCIL,CL042099,"593,303.13",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BATH & NORTH EAST SOMERSET COUNCIL,CL042112,"539,144.13",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BEDFORD BOROUGH COUNCIL,CL042121,"663,205.31",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,Blackburn with Darwen Borough Council,CL042145,"314,625.02",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BLACKPOOL BOROUGH COUNCIL,CL042146,"49,378.70",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BRADFORD CITY COUNCIL,CL042103,"317,451.79",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BRENT LONDON BOROUGH COUNCIL,CL042075,"1,029,321.14",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BRIGHTON & HOVE CITY COUNCIL,CL042127,"546,199.11",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BRISTOL CITY COUNCIL,CL042113,"1,090,206.84",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BROMLEY LONDON BOROUGH COUNCIL,CL042076,"248,607.29",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,Buckinghamshire Council,CL042123,"671,970.65",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,BURY METRO BOROUGH COUNCIL,CL042094,"209,695.17",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,CALDERDALE METRO BOROUGH COUNCIL,CL042104,"460,654.04",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,CENTRAL BEDFORDSHIRE COUNCIL,CL042122,"825,993.73",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,Cheshire East Council,CL042149,"664,115.55",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,CHESHIRE WEST & CHESTER COUNCIL,CL042150,"2,750,535.68",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,CITY OF YORK COUNCIL,CL042120,"762,204.45",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,COVENTRY CITY COUNCIL,CL042085,"2,637,055.99",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,CROYDON LONDON BOROUGH COUNCIL,CL042077,"473,190.58",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,CUMBRIA COUNTY COUNCIL,CL042151,"217,588.61",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,DEVON COUNTY COUNCIL,CL042138,"1,374,776.58",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,DONCASTER METRO BOROUGH COUNCIL,CL042100,"154,739.17",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,DORSET COUNCIL,CL042124,"235,515.11",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,DUDLEY METRO BOROUGH COUNCIL,CL042086,"157,912.35",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,DURHAM COUNTY COUNCIL,CL042125,"159,997.13",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,EAST RIDING OF YORKSHIRE COUNCIL,CL042118,"144,902.72",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,EAST SUSSEX COUNTY COUNCIL,CL042126,"221,148.32",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,ESSEX COUNTY COUNCIL,CL042140,"2,416,977.07",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,GREENWICH LONDON BOROUGH COUNCIL,CL042071,"1,394,122.90",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,HAMPSHIRE COUNTY COUNCIL,CL042128,"4,544,861.67",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,HARROW LONDON BOROUGH COUNCIL,CL042079,"1,663,711.52",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,HERTFORDSHIRE COUNTY COUNCIL,CL042152,"1,487,341.06",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,HOUNSLOW LONDON BOROUGH COUNCIL,CL042080,"286,742.12",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,ISLE OF WIGHT COUNCIL,CL042153,"132,441.39",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,KENT COUNTY COUNCIL,CL042143,"2,691,770.28",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,KINGSTON UPON HULL CITY COUNCIL,CL042117,"641,950.30",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,KNOWSLEY METRO BOROUGH COUNCIL,CL042091,"44,908.34",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,LANCASHIRE COUNTY COUNCIL,CL042144,"1,395,391.85",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,LEEDS CITY COUNCIL,CL042105,"7,240,704.89",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,LEICESTERSHIRE COUNTY COUNCIL,CL042130,"2,460,920.70",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,LINCOLNSHIRE COUNTY COUNCIL,CL042154,"322,264.34",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,LIVERPOOL CITY COUNCIL,CL042092,"353,546.69",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,London Borough of Sutton,CL042084,"1,796,725.80",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,London Borough of Tower Hamlets,CL042072,"270,751.85",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,Middlesbrough Council,CL042115,"1,075,826.12",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,NEWCASTLE CITY COUNCIL,CL042108,"193,773.35",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,NEWHAM LONDON BOROUGH COUNCIL,CL042082,"115,100.39",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,NORFOLK COUNTY COUNCIL,CL042155,"866,972.22",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,North Northamptonshire Council,CL042353,"115,874.26",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,NORTH TYNESIDE METRO BOROUGH COUNCIL,CL042109,"211,199.36",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,NORTH YORKSHIRE COUNTY COUNCIL,CL042119,"375,742.25",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,NOTTINGHAMSHIRE COUNTY COUNCIL,CL042147,"1,822,663.91",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,OLDHAM METRO BOROUGH COUNCIL,CL042095,"759,179.53",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,PETERBOROUGH CITY COUNCIL,CL042137,"315,131.14",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,Reading Borough Council,CL042135,"1,039,524.07",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,REDCAR & CLEVELAND BOROUGH COUNCIL,CL042116,"38,213.97",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,RICHMOND UPON THAMES LONDON BOROUGH COUNCIL,CL042083,"46,291.85",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,ROTHERHAM BOROUGH COUNCIL,CL042101,"382,164.80",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,ROYAL BOROUGH OF KINGSTON UPON THAMES COUNCIL,CL042081,"116,625.14",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,ROYAL BOROUGH OF WINDSOR & MAIDENHEAD,CL042134,"87,883.82",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,RUTLAND COUNTY COUNCIL,CL042131,"187,665.54",Capital grants - Local Government
Department for Education,Core,20/12/2021,Grants Expenditure,Capital Directorate,Sandwell Metro Borough Council,CL042087,"992,458.24",Capital grants - Local Government
