Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter and St Paul Catholic Primary School,22AYF0681650,"78,703.62 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter and St Paul Catholic Primary School,22AYF0682060,"67,886.79 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter and St Paul Church of England Academy,22AYF0678941,"130,639.41 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter and St Paul Church of England Voluntary C,22AYF0685375,"60,792.90 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter and St Paul CoE Primary School, Eye",22AYF0659225,"53,524.18 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter and St Paul, Catholic Voluntary Academy",22AYF0681835,"241,470.96 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter and St Paul, Catholic Voluntary Academy",EUPS917913,"39,268.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter’s Church of England VC Primary School,22AYF0668735,"98,320.52 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Academy,22AYF0683982,"500,552.10 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Academy,22AYF0683984,"40,789.86 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Academy,22AYF0693510,"530,185.03 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Academy,EUPS921294,"87,139.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Academy,EUPS921740,"86,020.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Bratton Church of England Primary Academy,22AYF0694109,"117,814.34 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic Comprehensive School,22AYF0681659,"658,828.81 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic Comprehensive School,22AYF0681661,"129,614.64 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic Comprehensive School,EUPS920401,"106,077.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic First School,22AYF0676593,"90,573.91 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic High School and Sixth Form Cen,22AYF0681653,"549,561.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic High School and Sixth Form Cen,22AYF0681655,"116,320.72 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic High School and Sixth Form Cen,EUPS917563,"90,715.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peters Catholic Primary School,22AYF0681474,"65,013.87 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic Primary School,22AYF0663811,"117,690.71 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic Primary School,22AYF0663812,"26,519.23 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic Primary School,22AYF0671998,"59,870.87 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic Primary School,22AYF0687848,"77,610.34 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic Primary School,22AYF0694522,"47,157.69 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter's Catholic Primary School, Low Fell",22AYF0694774,"59,134.99 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic School,22AYF0676498,"443,101.76 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic School,22AYF0676500,"89,424.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic School,22AYF0693637,"108,726.49 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic School,22AYF0693639,"451,254.25 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic School,EUPS914239,"75,099.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Catholic School,EUPS918849,"76,196.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CE (VA) Primary School,22AYF0681118,"56,415.28 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CE Primary Academy,22AYF0665706,"67,984.03 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CE Primary Academy,22AYF0668656,"121,900.65 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,ST PETER'S CHURCH OF ENGLAND (VA) JUNIOR SCHOOL,22AYF0681108,"39,081.40 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Academy,22AYF0674968,"59,310.97 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England First School,22AYF0692879,"43,811.41 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter's Church of England Infant School, Alvesc",22AYF0677020,"27,963.51 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Middle School,22AYF0677024,"102,422.92 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peters Church of England Primary Academy,22AYF0681061,"48,418.22 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary Academy,22AYF0681664,"73,499.42 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,22AYF0667110,"61,235.85 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,22AYF0673478,"169,983.65 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,22AYF0673479,"46,679.60 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,22AYF0673562,"75,141.19 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,22AYF0693777,"76,822.77 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,EUPS915855,"28,270.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter's Church of England Primary School, Cassi",22AYF0668021,"26,922.57 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter's Church of England Primary School, Hindl",22AYF0678274,"92,887.11 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CofE (C) Primary School,22AYF0674703,"39,721.09 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CofE Academy,22AYF0665554,"52,333.12 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CofE Aided Junior School,22AYF0685203,"81,048.85 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peters CofE Junior School,22AYF0665445,"71,312.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CofE Primary School,22AYF0667211,"114,922.84 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter's CofE VA Primary School, Easton",22AYF0685378,"50,404.72 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Droitwich C of E Academy,22AYF0688587,"130,298.68 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Primary School,22AYF0668369,"145,170.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's RC Primary School,22AYF0677812,"47,898.62 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Smithills Dean CE Primary School,22AYF0668446,"62,014.31 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Peters'C of E Primary Academy Mansfield,22AYF0665753,"82,241.32 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Petroc's Church of England Voluntary Aided Prim,22AYF0663195,"181,035.95 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Petroc's Church of England Voluntary Aided Prim,EUPS917393,"27,715.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Howard Catholic School,22AYF0661902,"405,739.28 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Howard Catholic School,22AYF0661904,"71,403.55 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Howard Catholic School,EUPS919053,"66,882.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Howard Catholic Voluntary Academy,22AYF0681703,"261,538.49 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Howard Catholic Voluntary Academy,EUPS920143,"45,183.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Neri Roman Catholic Primary School,22AYF0694408,"59,027.53 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Neri with St Bede Catholic Voluntary Aca,22AYF0676649,"133,792.17 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philip's Catholic Primary School,22AYF0681029,"79,924.37 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philips CofE Primary School,22AYF0677135,"87,474.37 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philip's CofE Primary School,22AYF0662109,"72,302.39 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,ST PHILIP'S SCHOOL,22AYF0676217,"134,166.61 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Philomena's Primary School,22AYF0681667,"69,629.13 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,St Piers School (Young Epilepsy),ED212220210537071,"32,499.99 ",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,St Piers School (Young Epilepsy),ED212220210537073,"25,806.00 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Pius X Catholic Primary School,22AYF0675306,"70,826.10 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Pius X Catholic Primary School,22AYF0688706,"64,754.85 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Pius X Catholic Primary School, Consett",22AYF0694413,"31,661.48 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Polycarp's Catholic Primary School,22AYF0693672,"128,006.88 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Richard's Catholic Primary School,22AYF0672001,"64,366.66 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Richards CE Primary School,22AYF0672711,"72,919.26 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Richard's VC Academy,22AYF0681150,"104,301.96 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Robert of Newminster Catholic School & Sixth Fo,22AYF0661508,"171,893.98 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Robert of Newminster Catholic School & Sixth Fo,22AYF0661511,"521,006.66 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Robert of Newminster Catholic School & Sixth Fo,EUPS915665,"88,931.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Robert's Catholic Primary School, Harrogate",22AYF0683701,"82,857.03 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Robert's Roman Catholic Voluntary Aided First School,22AYF0694994,"43,617.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,St Rose's Special School,ED212220210537101,"30,833.32 ",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Rumons Church of England Infants School,22AYF0681110,"29,619.15 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Saviour's C of E Academy,22AYF0680965,"53,562.15 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Saviour's Infant Church School,22AYF0683482,"33,978.43 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Saviour's Junior Church School,22AYF0683486,"70,728.79 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Sebastian's C of E Primary School,22AYF0687136,"44,092.45 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Silas Church of England Primary School,22AYF0678294,"128,509.42 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Silas Church of England Primary School,22AYF0678296,"30,235.67 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Silas's CofE Primary School,22AYF0663886,"111,705.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St SImon and St Jude C of E Primary School,22AYF0678953,"51,058.65 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Simon of England Roman Catholic Primary School,",22AYF0672004,"68,831.94 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Simon Stock Catholic School,22AYF0672007,"391,767.48 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Simon Stock Catholic School,22AYF0672009,"91,278.63 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Simon Stock Catholic School,EUPS916564,"65,909.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen Churchtown Academy,22AYF0660134,"86,189.68 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Stephen's Catholic Primary School and Nursery,",22AYF0683687,"44,672.92 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's Church of England Primary School,22AYF0681758,"80,176.26 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's Church School,22AYF0683489,"102,005.16 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's CofE First School,22AYF0663315,"48,974.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Stephens CofE Primary School,22AYF0679655,"60,742.82 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Stephens Community Academy,22AYF0659471,"70,658.47 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's Infant School,22AYF0671234,"88,410.10 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's Junior School,22AYF0681753,"135,860.11 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Swithun's C of E Primary Academy,22AYF0665765,"34,196.08 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Teath CP School,22AYF0675364,"37,212.98 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic (A) Primary School,22AYF0663777,"97,067.38 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Academy,22AYF0668517,"89,954.68 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary Academy,22AYF0681271,"68,118.92 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0660288,"51,948.51 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0661403,"101,381.90 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0672012,"64,679.01 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0676651,"149,627.09 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0681799,"71,457.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Teresa's Catholic Primary School, Basildon",22AYF0663801,"69,005.55 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Teresa's Catholic Primary School, Colchester",22AYF0688701,"62,369.38 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Teresa's Catholic Primary School, Hartlepool",22AYF0661431,"98,525.62 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Teresa's Catholic Primary School, Heaton",22AYF0694318,"65,224.04 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Therese of Lisieux Catholic Primary School, A V",22AYF0675296,"61,566.04 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas a Becket Catholic Secondary School, A Vo",22AYF0683625,"353,615.35 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas a Becket Catholic Secondary School, A Vo",EUPS915494,"55,222.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Aquinas Catholic Primary School,22AYF0663780,"62,684.69 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Aquinas Catholic School,22AYF0674030,"50,594.12 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Aquinas Catholic School,22AYF0674033,"524,357.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Aquinas Catholic School,EUPS914039,"93,174.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Becket Catholic Primary School,22AYF0681944,"142,719.42 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Cantilupe CofE Academy,22AYF0665642,"56,419.20 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas' Catholic Primary School,22AYF0687999,"60,453.26 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas' Catholic Primary School, Sevenoaks",22AYF0672015,"57,499.18 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Catholic Voluntary Academy,22AYF0681741,"74,271.41 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas' CE Primary Academy,22AYF0671158,"122,615.38 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,ST THOMAS CE PRIMARY SCHOOL,22AYF0673854,"60,383.08 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Church of England Primary School,22AYF0679128,"107,584.22 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas CofE Academy,22AYF0659211,"79,668.52 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas CofE Academy,22AYF0659213,"30,080.56 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas CofE Primary,22AYF0690338,"61,779.06 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas CofE Primary Academy,22AYF0674269,"71,292.78 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Academy,22AYF0659190,"487,165.95 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Academy,22AYF0659192,"49,493.75 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Academy,EUPS921304,"81,036.00 ",Current grants - Academy Trust,,,,,,,,,
