Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Hockerill Anglo-European College,21AYF594607,"121,659.87",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Oldfield School,21AYF594612,"432,849.50",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Oldfield School,21AYF594614,"67,564.72",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,"The Royal Grammar School, High Wycombe",21AYF594620,"377,550.02",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,"The Royal Grammar School, High Wycombe",21AYF594621,"39,949.98",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,"The Royal Grammar School, High Wycombe",21AYF594623,"153,330.27",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sponne School,21AYF594625,"445,244.85",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sponne School,21AYF594626,"37,255.14",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sponne School,21AYF594628,"93,174.13",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Guilsborough Academy,21AYF594633,"449,104.18",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Guilsborough Academy,21AYF594634,"28,812.48",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Guilsborough Academy,21AYF594636,"69,610.31",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Westcliff High School for Girls,21AYF594640,"340,835.92",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Westcliff High School for Girls,21AYF594641,"37,497.41",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Westcliff High School for Girls,21AYF594642,"133,326.70",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,De Aston School,21AYF594646,"367,043.39",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,De Aston School,21AYF594648,"47,558.56",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Teign School,21AYF594653,"344,358.05",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Teign School,21AYF594656,"44,582.40",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,"Teignmouth Community School, Exeter Road",21AYF594660,"386,538.28",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,"Teignmouth Community School, Exeter Road",21AYF594663,"40,158.23",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Devonport High School for Boys,21AYF594667,"332,380.22",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Devonport High School for Boys,21AYF594668,"40,536.44",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Devonport High School for Boys,21AYF594670,"124,375.20",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Harrogate Grammar School,21AYF594673,"534,878.41",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Harrogate Grammar School,21AYF594674,"55,121.59",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Harrogate Grammar School,21AYF594676,"215,570.91",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sale Grammar School,21AYF594681,"349,863.59",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sale Grammar School,21AYF594682,"49,976.50",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sale Grammar School,21AYF594683,"131,997.28",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Bishop Wordsworth's Grammar School,21AYF594687,"257,874.27",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Bishop Wordsworth's Grammar School,21AYF594688,"44,209.06",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Bishop Wordsworth's Grammar School,21AYF594689,"99,901.38",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sir Roger Manwood's School,21AYF594692,"288,156.93",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sir Roger Manwood's School,21AYF594693,"37,676.40",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sir Roger Manwood's School,21AYF594694,"86,057.22",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Comberton Village College ,21AYF594700,"534,938.90",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Comberton Village College ,21AYF594701,"38,394.43",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Comberton Village College ,21AYF594704,"190,707.42",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Coopers School,21AYF594709,"579,115.89",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Coopers School,21AYF594712,"190,534.34",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Weald of Kent Grammar School,21AYF594716,"466,464.96",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Weald of Kent Grammar School,21AYF594717,"83,535.04",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Weald of Kent Grammar School,21AYF594718,"128,237.45",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Herne Bay High School,21AYF594722,"526,245.67",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Herne Bay High School,21AYF594724,"106,908.71",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Oakgrove School,21AYF594728,"731,348.13",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Oakgrove School,21AYF594730,"97,984.54",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,St Joseph's College,21AYF594733,"295,202.59",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,St Joseph's College,21AYF594734,"29,811.42",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,St Joseph's College,21AYF594736,"142,089.19",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Altrincham Grammar School for Boys,21AYF594739,"349,941.40",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Altrincham Grammar School for Boys,21AYF594740,"53,251.64",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Altrincham Grammar School for Boys,21AYF594741,"125,606.28",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Polesworth School,21AYF594747,"509,933.66",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Polesworth School,21AYF594750,"112,993.79",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,THE ECCLESBOURNE SCHOOL,21AYF594753,"449,882.55",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,THE ECCLESBOURNE SCHOOL,21AYF594754,"47,617.45",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,THE ECCLESBOURNE SCHOOL,21AYF594756,"124,435.20",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Torquay Girls Grammar School,21AYF594759,"281,795.66",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Torquay Girls Grammar School,21AYF594760,"39,037.67",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Torquay Girls Grammar School,21AYF594761,"78,911.97",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,"Archbishop Holgate's School, A Church of England A",21AYF594766,"558,444.77",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,"Archbishop Holgate's School, A Church of England A",21AYF594769,"118,700.36",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,"Trinity Church of England School, Belvedere",21AYF594772,"418,625.98",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,"Trinity Church of England School, Belvedere",21AYF594776,"78,110.64",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Exmouth Community College,21AYF594779,"762,850.33",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Exmouth Community College,21AYF594780,"28,816.33",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Exmouth Community College,21AYF594783,"120,524.87",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Tiffin Girls' School,21AYF594788,"344,844.90",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Tiffin Girls' School,21AYF594790,"135,891.61",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Wood Green Academy,21AYF594794,"574,395.54",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Wood Green Academy,21AYF594796,"74,102.13",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Windsor High School and Sixth Form,21AYF594801,"616,939.38",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Windsor High School and Sixth Form,21AYF594803,"113,394.45",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Shire Oak Academy,21AYF594806,"536,710.15",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Shire Oak Academy,21AYF594809,"75,844.22",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Wilson's School,21AYF594813,"384,152.51",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Wilson's School,21AYF594815,"138,935.69",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Brookfield Academy Trust ,21AYF594817,"351,776.62",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Brookfield Academy Trust ,21AYF594820,"73,413.30",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Walton Girls' High School & Sixth Form,21AYF594825,"296,421.98",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Walton Girls' High School & Sixth Form,21AYF594827,"36,126.74",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,DAVENANT FOUNDATION SCHOOL,21AYF594833,"365,657.25",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,DAVENANT FOUNDATION SCHOOL,21AYF594835,"126,238.03",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Stoke Damerel Community College,21AYF594841,"568,924.71",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Stoke Damerel Community College,21AYF594845,"74,862.64",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Carlton Le Willows Academy,21AYF594849,"581,840.46",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Carlton Le Willows Academy,21AYF594851,"96,910.29",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The West Bridgford School,21AYF594855,"496,246.64",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The West Bridgford School,21AYF594856,"55,420.02",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The West Bridgford School,21AYF594858,"143,610.78",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Langley Park School for Boys ,21AYF594861,"453,574.79",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Langley Park School for Boys ,21AYF594865,"250,942.57",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Clyst Vale Community College,21AYF594870,"323,926.30",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Clyst Vale Community College,21AYF594874,"29,997.90",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Maiden Erlegh School,21AYF594879,"551,390.85",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Maiden Erlegh School,21AYF594882,"184,057.09",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,SWAKELEYS SCHOOL FOR GIRLS,21AYF594888,"469,269.52",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,SWAKELEYS SCHOOL FOR GIRLS,21AYF594890,"96,076.29",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sheldon School,21AYF594894,"540,842.68",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Sheldon School,21AYF594897,"128,728.12",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Ashlawn School,21AYF594901,"550,634.70",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Ashlawn School,21AYF594902,"40,198.63",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Ashlawn School,21AYF594904,"144,962.03",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Langley Grammar School,21AYF594910,"350,338.20",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Langley Grammar School,21AYF594912,"136,418.70",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Towers School and Sixth Form Centre,21AYF594915,"433,682.63",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Towers School and Sixth Form Centre,21AYF594917,"56,936.81",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Appleton School ,21AYF594922,"586,961.94",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Appleton School ,21AYF594924,"75,321.97",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Crypt School,21AYF594927,"273,807.18",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Crypt School,21AYF594928,"32,442.82",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Crypt School,21AYF594929,"107,200.46",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Saltash.net community school,21AYF594933,"478,101.88",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Saltash.net community school,21AYF594937,"38,311.99",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Corfe Hills School ,21AYF594940,"268,399.62",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Corfe Hills School ,21AYF594942,"79,834.05",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Airedale Academy,21AYF594946,"466,265.05",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Airedale Academy,21AYF594948,"32,288.15",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,HARTSDOWN ACADEMY,21AYF594951,"306,687.49",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Queen Elizabeth's Grammar School ,21AYF594959,"275,329.95",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Queen Elizabeth's Grammar School ,21AYF594960,"38,003.38",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Queen Elizabeth's Grammar School ,21AYF594961,"86,284.72",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,South Dartmoor Community College,21AYF594963,"354,033.27",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,South Dartmoor Community College,21AYF594967,"59,255.48",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Plymstock School,21AYF594972,"574,198.63",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Plymstock School,21AYF594975,"62,258.81",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Redborne Upper School and Community College,21AYF594978,"501,722.45",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Redborne Upper School and Community College,21AYF594981,"163,147.60",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Coombe Dean School Academy Trust,21AYF594985,"356,301.80",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Coombe Dean School Academy Trust,21AYF594988,"59,279.56",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Hele's School,21AYF594992,"421,263.27",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Hele's School,21AYF594995,"65,740.06",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Alcester Grammar School,21AYF594999,"276,640.82",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Alcester Grammar School,21AYF595000,"43,775.85",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Alcester Grammar School,21AYF595001,"190,099.00",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Skipton Girls' High School ,21AYF595004,"234,091.74",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Skipton Girls' High School ,21AYF595005,"32,991.59",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Skipton Girls' High School ,21AYF595007,"85,885.30",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Newstead Wood School,21AYF595012,"320,216.84",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Newstead Wood School,21AYF595014,"147,638.76",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Charles Darwin School,21AYF595016,"499,310.90",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Charles Darwin School,21AYF595019,"86,208.21",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Bishops' Blue Coat Church of England High Scho,21AYF595024,"385,602.57",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Bishops' Blue Coat Church of England High Scho,21AYF595026,"54,154.56",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Glyn School,21AYF595030,"500,785.45",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Glyn School,21AYF595032,"192,968.26",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Newquay Tretherras,21AYF595037,"603,612.93",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Newquay Tretherras,21AYF595040,"72,286.72",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Camborne Science and International Academy,21AYF595044,"608,968.83",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Camborne Science and International Academy,21AYF595048,"69,847.39",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Plympton Academy,21AYF595051,"375,958.06",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Plympton Academy,21AYF595055,"36,220.23",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Holcombe Grammar School,21AYF595061,"273,037.96",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Holcombe Grammar School,21AYF595063,"90,393.45",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,CASTLEFORD ACADEMY,21AYF595066,"609,789.18",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Springwood High School,21AYF595073,"583,747.13",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Springwood High School,21AYF595075,"165,820.34",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Newport Girls' High School Academy Trust,21AYF595080,"155,517.86",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Newport Girls' High School Academy Trust,21AYF595082,"54,691.23",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Ravens Wood School,21AYF595086,"491,279.50",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Ravens Wood School,21AYF595089,"168,018.68",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Brighouse High School,21AYF595093,"438,749.31",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Brighouse High School,21AYF595096,"137,407.28",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Haydon School,21AYF595100,"645,121.01",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Haydon School,21AYF595103,"166,102.10",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Chosen Hill School,21AYF595107,"460,459.95",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Chosen Hill School,21AYF595109,"66,856.39",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Claremont High School ,21AYF595115,"632,038.59",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Claremont High School ,21AYF595118,"132,124.70",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Cranford Community College,21AYF595123,"519,987.63",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Cranford Community College,21AYF595128,"193,850.75",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Dame Alice Owen's School,21AYF595133,"407,325.95",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Dame Alice Owen's School,21AYF595136,"169,883.85",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,DEVONPORT HIGH SCHOOL FOR GIRLS,21AYF595139,"235,130.06",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,DEVONPORT HIGH SCHOOL FOR GIRLS,21AYF595140,"29,453.27",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,DEVONPORT HIGH SCHOOL FOR GIRLS,21AYF595141,"78,013.30",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Hayes School,21AYF595146,"498,650.21",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Hayes School,21AYF595150,"195,444.92",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Rickmansworth School,21AYF595155,"422,686.17",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Rickmansworth School,21AYF595157,"108,483.12",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Kings Norton Girls' School,21AYF595161,"331,382.27",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Kings Norton Girls' School,21AYF595164,"90,878.79",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Lordswood Girls' School and Sixth Form Centre,21AYF595168,"313,038.99",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,Lordswood Girls' School and Sixth Form Centre,21AYF595171,"102,501.54",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Corsham School,21AYF595177,"367,856.31",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Corsham School,21AYF595180,"73,054.14",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Knights Templar School,21AYF595185,"437,467.15",Current grants
Department for Education,Education and Skills Funding Agency,04/05/2021,Grants Expenditure,ESFA Funding,The Knights Templar School,21AYF595187,"150,071.10",Current grants
