Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Knowsley Park School - T/A The Prescot School,22AYF0835038,"126,908.74",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Litherland High School,22AYF0835040,"315,057.21",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Palace Fields Primary Academy,22AYF0835043,"63,725.87",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Heath School,22AYF0835048,"571,373.12",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Litherland Moss Primary School,22AYF0835051,"74,841.36",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Heights Primary School,22AYF0835055,"103,574.45",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,THE HENRIETTA BARNETT SCHOOL,22AYF0835058,"226,133.88",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,THE HENRIETTA BARNETT SCHOOL,22AYF0835061,"120,823.94",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Lord Scudamore Primary School,22AYF0835067,"168,558.39",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Lord Scudamore Primary School,22AYF0835068,"27,205.74",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Sutton Primary Academy,22AYF0835069,"49,728.91",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Hermitage Primary School,22AYF0835073,"65,507.55",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,HIGHCREST ACADEMY,22AYF0835077,"429,613.22",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,HIGHCREST ACADEMY,22AYF0835079,"60,482.23",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Bredon Hill Academy,22AYF0835084,"178,328.63",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Hills Academy,22AYF0835087,"128,598.29",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Roselands Primary School,22AYF0835090,"88,831.08",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Cranbourne Primary School,22AYF0835093,"117,064.64",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Cranbourne Primary School,22AYF0835094,"27,842.66",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The John Warner School,22AYF0835096,"514,107.59",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The John Warner School,22AYF0835098,"75,741.04",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Holt School,22AYF0835102,"492,021.60",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Holt School,22AYF0835104,"97,566.91",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Holy Cross School,22AYF0835109,"92,878.86",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Holy Cross School,22AYF0835112,"358,726.35",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Our Lady's Catholic Primary School,22AYF0835115,"31,810.19",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Benedict's Catholic High School,22AYF0835118,"254,102.61",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Benedict's Catholic High School,22AYF0835120,"35,333.09",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Gregory's Catholic Primary School,22AYF0835123,"59,772.22",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Mary's Catholic Primary School,22AYF0835127,"50,784.94",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Mary's Catholic Primary School,22AYF0835130,"27,229.76",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Mary's Catholic Primary School,22AYF0835134,"29,660.42",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,All Hallows Catholic College,22AYF0835138,"77,197.86",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,All Hallows Catholic College,22AYF0835141,"457,217.66",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Saint Mary's Catholic Primary School,22AYF0835145,"64,463.17",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,"St Alban's Catholic Primary School, a Voluntary Ac",22AYF0835149,"106,141.64",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,"St Paul's Catholic Primary School, a Voluntary Aca",22AYF0835152,"33,736.60",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Our Lady and St Joseph’s Catholic Academy,22AYF0835156,"148,359.63",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Anne's Catholic Primary School,22AYF0835159,"70,297.16",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Benedict's Catholic Primary School,22AYF0835162,"54,305.57",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Francis Catholic Primary School,22AYF0835165,"65,228.46",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School and Sixth Form Coll,22AYF0835168,"353,712.38",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School and Sixth Form Coll,22AYF0835170,"99,076.36",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Howard School,22AYF0835175,"84,162.79",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Howard School,22AYF0835178,"594,039.41",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Waterfront UTC,22AYF0835182,"36,267.63",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Waterfront UTC,22AYF0835184,"91,573.01",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Deanwood Primary School,22AYF0835188,"60,881.50",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Miers Court Primary School,22AYF0835191,"114,766.52",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Temple Mill Primary School,22AYF0835194,"65,651.22",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Thames View Primary School,22AYF0835197,"127,758.09",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Cuddington Community Primary School,22AYF0835200,"63,713.09",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Eastwick Infant School,22AYF0835205,"71,437.29",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Eastwick Junior School,22AYF0835209,"112,092.45",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Howard of Effingham School,22AYF0835213,"526,327.46",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Howard of Effingham School,22AYF0835215,"150,253.43",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Kenyngton Manor Primary School,22AYF0835218,"134,136.74",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Oxted School,22AYF0835222,"688,440.31",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Oxted School,22AYF0835225,"106,573.44",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Three Rivers Academy,22AYF0835229,"488,472.46",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Three Rivers Academy,22AYF0835232,"63,708.30",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Lawrence Primary School,22AYF0835235,"63,900.15",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Thomas Knyvett College,22AYF0835239,"366,540.90",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Thomas Knyvett College,22AYF0835241,"31,538.82",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Meadhurst Primary School,22AYF0835243,"157,545.47",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Huish Primary School,22AYF0835247,"131,670.76",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Primrose Lane Primary School,22AYF0835250,"56,512.03",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Milford Junior School,22AYF0835254,"134,846.78",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,HARTON ACADEMY,22AYF0835257,"658,223.28",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,HARTON ACADEMY,22AYF0835260,"110,606.83",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Ernesettle Community School,22AYF0835265,"150,528.36",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Tor Bridge Primary School,22AYF0835268,"51,882.30",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Rowans AP Academy,22AYF0835272,"54,166.85",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Halfway Houses Primary School,22AYF0835274,"200,045.40",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Minster in Sheppey Primary School,22AYF0835277,"168,979.83",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Sunny Bank Primary School,22AYF0835280,"86,618.92",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The JCB Academy,22AYF0835284,"265,578.44",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The JCB Academy,22AYF0835286,"41,479.38",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The JCB Academy,22AYF0835287,"91,319.70",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,John Henry Newman Catholic College,22AYF0835290,"561,253.78",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,John Henry Newman Catholic College,22AYF0835292,"80,701.76",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The John of Gaunt School,22AYF0835297,"470,972.19",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The John of Gaunt School,22AYF0835300,"39,211.47",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The John Wallis Church of England Academy,22AYF0835303,"643,724.03",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The John Wallis Church of England Academy,22AYF0835305,"66,714.46",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Chichester High School,22AYF0835308,"46,131.51",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Chichester High School,22AYF0835310,"558,355.37",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Cleeve Park School,22AYF0835313,"63,209.64",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Cleeve Park School,22AYF0835316,"433,209.02",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Debden Park High School,22AYF0835320,"69,934.48",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Debden Park High School,22AYF0835323,"407,239.41",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Debden Park High School,22AYF0835324,"100,374.61",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Hylands School,22AYF0835326,"40,371.98",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Hylands School,22AYF0835329,"297,116.37",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Rainham School for Girls,22AYF0835332,"114,219.35",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Rainham School for Girls,22AYF0835334,"648,411.78",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Thomas Bennett Community College,22AYF0835337,"76,267.92",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Thomas Bennett Community College,22AYF0835341,"443,482.10",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Thomas Bennett Community College,22AYF0835342,"71,824.95",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Welling School,22AYF0835345,"74,054.40",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Welling School,22AYF0835348,"685,642.57",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Welling School,22AYF0835349,"86,143.71",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Bridgemary School,22AYF0835351,"331,294.80",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Broadfield Primary Academy,22AYF0835354,"179,370.13",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Dame Janet Primary Academy,22AYF0835356,"138,985.21",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Drapers Mills Primary Academy,22AYF0835358,"143,597.55",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,East Wickham Primary Academy,22AYF0835360,"207,802.75",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Front Lawn Primary Academy,22AYF0835363,"138,865.21",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Front Lawn Primary Academy,22AYF0835365,"29,417.02",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gray's Farm Primary Academy,22AYF0835366,"147,884.42",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Havant Academy,22AYF0835369,"289,429.10",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Havant Academy,22AYF0835371,"26,580.62",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Heybridge Primary School,22AYF0835372,"97,266.42",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Hilltop Primary School,22AYF0835374,"195,361.94",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Horizon Primary Academy,22AYF0835376,"68,147.42",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Kemnal Technology College,22AYF0835378,"292,279.99",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,King Harold Business & Enterprise Academy,22AYF0835380,"314,038.87",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Maldon Primary School,22AYF0835382,"70,095.66",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Miltoncross Academy,22AYF0835384,"389,123.17",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Miltoncross Academy,22AYF0835385,"25,034.98",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Napier Community Primary & Nursery Academy,22AYF0835387,"190,264.13",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Newlands Primary School,22AYF0835389,"113,356.50",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,NORTHDOWN PRIMARY SCHOOL,22AYF0835391,"113,617.96",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Orchards Academy,22AYF0835393,"260,123.81",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Ore Village Primary Academy,22AYF0835396,"113,775.50",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Pebsham Primary Academy,22AYF0835399,"66,418.41",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Pluckley Church of England Primary School,22AYF0835402,"27,572.77",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Portfield Primary Academy,22AYF0835404,"71,853.46",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Royal Park Primary Academy,22AYF0835408,"132,280.34",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Salmestone Primary School,22AYF0835412,"82,974.56",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Seal Primary Academy,22AYF0835414,"101,577.44",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Seymour Academy,22AYF0835416,"152,344.21",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Shenstone School,22AYF0835418,"125,000.55",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Smarden Primary School,22AYF0835419,"32,483.05",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Stapleford Abbotts Primary Academy,22AYF0835421,"37,371.66",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Tangmere Primary Academy,22AYF0835423,"67,100.56",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,"The Academy, Selsey",22AYF0835425,"197,491.55",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Bewbush Academy,22AYF0835428,"183,475.97",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Mill Primary Academy,22AYF0835431,"162,576.89",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,TKAT The Oaks Primary School,22AYF0835433,"128,607.09",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Weyfield Academy,22AYF0835435,"74,184.85",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Willow Brook Primary Academy and Nursery,22AYF0835438,"58,297.71",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Cleeve Meadow School,22AYF0835441,"66,666.96",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,CHRIST CHURCH ACADEMY,22AYF0835442,"208,579.94",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Christ Church CofE (C) First School,22AYF0835445,"39,859.00",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Earley St Peter's Church of England Primary School,22AYF0835452,"145,697.72",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Sebastian's C of E Primary School,22AYF0835455,"44,092.70",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Coombes CE Primary School,22AYF0835459,"135,843.69",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Crazies Hill CofE Primary School,22AYF0835463,"29,637.33",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Sonning Church of England Primary School,22AYF0835467,"61,826.26",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Nicholas Church of England Primary School,22AYF0835470,"40,066.65",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Polehampton CE Infant School,22AYF0835474,"52,932.45",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Polehampton CE Junior School,22AYF0835477,"72,490.98",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Alder Grove CE Primary School,22AYF0835480,"25,265.01",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Atam Academy,22AYF0835484,"315,383.75",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The British Sikh School,22AYF0835488,"313,990.08",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The British Sikh School,22AYF0835490,"47,058.27",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Kibworth High School & Community Technology Colleg,22AYF0835493,"360,656.50",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King David High School,22AYF0835496,"261,179.32",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King David High School,22AYF0835499,"68,507.43",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,King David Primary School,22AYF0835503,"123,195.15",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King Edmund School,22AYF0835506,"613,261.08",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King Edmund School,22AYF0835508,"108,414.31",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King's (The Cathedral) School,22AYF0835512,"347,594.19",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King's (The Cathedral) School,22AYF0835514,"145,829.79",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King's CofE Academy,22AYF0835520,"289,496.15",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,"The King's School, Grantham",22AYF0835525,"371,225.97",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,"The King's School, Grantham",22AYF0835526,"43,925.90",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,"The King's School, Grantham",22AYF0835527,"105,436.14",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King's School,22AYF0835529,"383,839.24",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King's School,22AYF0835530,"25,446.27",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The King's School,22AYF0835532,"77,683.86",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Kingsdale Foundation School,22AYF0835537,"1,231,679.92",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Kingsdale Foundation School,22AYF0835539,"115,852.27",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Kingsdale Foundation School,22AYF0835540,"155,069.36",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Hursthead Junior School,22AYF0835545,"102,049.79",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Cross Farm Infant School,22AYF0835548,"45,262.17",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Holly Lodge Primary School,22AYF0835551,"125,883.47",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Lakeside Primary School,22AYF0835554,"122,037.41",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Mytchett Primary School,22AYF0835557,"62,458.54",Current grants - Academy Trust
