Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hallam Primary School,AYF2122-414340-32022-4953500002,"25,279.94",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hallbrook Primary School,AYF2122-414260-32022-4893500001,"61,833.91",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Halley House School,AYF2122-408371-32022-534900002,"106,929.09",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Halling Primary School,AYF2122-409187-32022-1161500001,"107,494.14",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hallmoor School,AYF2122-410408-32022-2048100003,"171,666.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hallmoor School,AYF2122-410408-32022-2048300003,"46,666.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hallsville Primary School,AYF2122-407847-32022-130700001,"176,118.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hallsville Primary School,AYF2122-407847-32022-131100001,"37,796.89",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Halsford Park Primary School,AYF2122-412777-32022-3818100002,"119,216.58",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Halsnead Primary School,AYF2122-415395-32022-5724900001,"107,817.73",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Halstow Primary School,AYF2122-414731-32022-5244100001,"147,154.81",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Halterworth Primary School,AYF2122-416726-32022-6731300001,"122,116.14",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Halterworth Primary School,AYF2122-416726-32022-6731500001,"29,757.13",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/03/2022,Grants Expenditure,ESFA Funding,HALTON BOROUGH COUNCIL,LADSG2122-406311-32022-22300004,"3,328,982.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,22/03/2022,Grants Expenditure,ESFA Funding,HALTON BOROUGH COUNCIL,LADSG2122-406311-32022-22300005,"3,027,549.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,31/03/2022,Grants Expenditure,ESFA Funding,HALTON BOROUGH COUNCIL,LAADD2122T-406975-32022-461000019,"1,449,230.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Haltwhistle First Academy,AYF2122-417188-32022-7069700001,"68,548.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Ham Dingle Primary School,AYF2122-416633-32022-6665700002,"116,652.70",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hambleton Primary Academy,AYF2122-410461-32022-2091500001,"64,550.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hambridge Community Primary School,AYF2122-415586-32022-5873100001,"37,654.48",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamford Primary Academy,AYF2122-407726-32022-46700001,"113,433.76",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamilton Academy,AYF2122-410166-32022-1879900001,"52,285.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamilton Academy,AYF2122-410744-32022-2304100001,"208,413.71",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamilton School (Phoenix College),AYF2122-411930-32022-3199100002,"46,666.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,ED212220210528384,"357,148.31",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/03/2022,Grants Expenditure,ESFA Funding,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,LADSG2122-406310-32022-22100004,"3,287,316.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,22/03/2022,Grants Expenditure,ESFA Funding,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,LADSG2122-406310-32022-22100005,"3,287,316.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,31/03/2022,Grants Expenditure,ESFA Funding,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,LAADD2122T-406867-32022-13000021,"1,000,000.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,31/03/2022,Grants Expenditure,ESFA Funding,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,LAADD2122T-406867-32022-17000021,"864,448.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hammersmith Academy,AYF2122-410745-32022-2304700001,"416,955.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hammersmith Academy,AYF2122-410745-32022-2305100001,"29,686.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hammersmith Academy,AYF2122-410745-32022-2305300001,"114,402.87",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hammond Academy,AYF2122-408138-32022-362500001,"132,571.47",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hammond School,AYF2122-410532-32022-2143900001,"93,070.20",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamp Academy,AYF2122-408727-32022-818300002,"131,461.03",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,Hampshire County Council,ED212220210528374,"91,175.72",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/03/2022,Grants Expenditure,ESFA Funding,Hampshire County Council,LADSG2122-406309-32022-21900004,"34,926,156.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,Hampshire County Council,FCSAEB A182383-A,"98,875.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/03/2022,Grants Expenditure,ESFA Funding,Hampshire County Council,LADSG2122-406309-32022-21900005,"34,926,176.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,31/03/2022,Grants Expenditure,ESFA Funding,Hampshire County Council,LAADD2122T-406958-32022-399000024,"8,998,417.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hampsthwaite C of E Primary School,AYF2122-417273-32022-7139900002,"38,088.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hampton College,AYF2122-410746-32022-2305900002,"593,867.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hampton College,AYF2122-410746-32022-2306500002,"127,398.41",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hampton Gardens Secondary School,AYF2122-410747-32022-2307300003,"463,268.78",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hampton High,AYF2122-415878-32022-6093700002,"429,937.70",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hampton Lakes Primary School,AYF2122-410748-32022-2308700001,"47,549.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hampton Primary School,AYF2122-410750-32022-2310500002,"206,515.12",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hampton Vale Primary Academy,AYF2122-410416-32022-2053100002,"186,470.94",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamsey Green Primary School,AYF2122-414333-32022-4947500001,"92,324.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamstead Hall Academy,AYF2122-410752-32022-2311500002,"68,485.49",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamstead Hall Academy,AYF2122-410752-32022-2312100002,"468,502.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamstel Infant School and Nursery,AYF2122-412976-32022-3950300001,"152,510.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamstel Junior School,AYF2122-412977-32022-3951300001,"198,004.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamstreet Primary Academy,AYF2122-407782-32022-83500001,"89,236.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hamworthy Park Junior School,AYF2122-410760-32022-2318500002,"150,774.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hanborough Manor CofE School,AYF2122-410277-32022-1958500002,"60,069.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,HANDFORD HALL PRIMARY SCHOOL,AYF2122-412542-32022-3648900001,"116,213.13",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Handforth Grange Primary,AYF2122-410419-32022-2055300001,"93,497.89",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Handsworth Grange Community Sports College,AYF2122-412078-32022-3312100002,"485,012.08",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Handsworth Wood Girls' Academy,AYF2122-411389-32022-2785300003,"78,555.48",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Handsworth Wood Girls' Academy,AYF2122-411389-32022-2786100003,"416,562.40",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hanham Woods Academy,AYF2122-408817-32022-889100002,"344,170.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hanley Castle High School,AYF2122-410787-32022-2336900001,"372,643.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hanley Castle High School,AYF2122-410787-32022-2337300001,"74,280.09",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hanley Swan St Gabriel's St Mary's CofE Primary,AYF2122-410788-32022-2337900002,"33,495.83",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hannah More Infant School,AYF2122-411746-32022-3059100001,"40,957.21",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hans Price Academy,AYF2122-408818-32022-889700002,"479,255.05",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hanwell Fields Community School,AYF2122-416603-32022-6650300002,"127,364.39",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hanwell Fields Community School,AYF2122-416603-32022-6650700002,"26,805.88",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,HAPPY COMPUTERS LTD,FCSAPP A456644-A,"60,324.84",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harbertonford Church of England Primary School,AYF2122-411800-32022-3095100001,"28,977.49",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harborne Academy,AYF2122-410791-32022-2339100001,"328,088.69",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harborne Academy,AYF2122-410791-32022-2339500001,"26,917.76",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harbour School Dorset,AYF2122-414873-32022-5356100001,"33,333.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harbour Vale School,AYF2122-413529-32022-4375900002,"29,999.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harden Primary School,AYF2122-410238-32022-1931900001,"60,567.50",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hardenhuish School,AYF2122-410792-32022-2339900002,"534,808.50",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hardenhuish School,AYF2122-410792-32022-2340100002,"30,156.27",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hardenhuish School,AYF2122-410792-32022-2340500002,"115,071.57",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hardingstone Academy,AYF2122-409834-32022-1637900001,"66,764.17",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hardwick Green Primary Academy,AYF2122-415169-32022-5556300001,"114,988.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hardwick Primary School,AYF2122-407925-32022-194300001,"75,111.06",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hardwick Primary School,AYF2122-409572-32022-1437300001,"212,613.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hardwick Primary School,AYF2122-410556-32022-2162100001,"64,568.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hardwicke Parochial Academy,AYF2122-414991-32022-5430100001,"123,960.19",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Hareclive E-ACT Academy,AYF2122-409807-32022-1615900001,"152,735.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harefield Primary School,AYF2122-410761-32022-2319100002,"146,086.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARINGEY LONDON BOROUGH COUNCIL,ED212220210528404,"187,704.12",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARINGEY LONDON BOROUGH COUNCIL,ED212220210528407,"127,664.86",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/03/2022,Grants Expenditure,ESFA Funding,HARINGEY LONDON BOROUGH COUNCIL,LADSG2122-406312-32022-22500004,"8,051,244.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,22/03/2022,Grants Expenditure,ESFA Funding,HARINGEY LONDON BOROUGH COUNCIL,LADSG2122-406312-32022-22500005,"8,051,251.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,31/03/2022,Grants Expenditure,ESFA Funding,HARINGEY LONDON BOROUGH COUNCIL,LAADD2122T-406884-32022-87000021,"2,116,796.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Haringey Sixth Form College,AYF2122-410794-32022-2342100003,"627,870.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Haringey Sixth Form College,AYF2122-410794-32022-2342500003,"59,999.98",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harington School,AYF2122-413337-32022-4233500001,"93,744.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harlands Primary School,AYF2122-410795-32022-2343500001,"119,026.05",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harlands Primary School,AYF2122-410795-32022-2343700001,"27,273.89",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harleston CofE Academy,AYF2122-415043-32022-5465900001,"129,584.47",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harlington Lower School,AYF2122-415355-32022-5695300001,"43,652.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harlington Upper School,AYF2122-415855-32022-6077900002,"413,830.46",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harlington Upper School,AYF2122-415855-32022-6078700002,"112,596.70",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harlow Academy,AYF2122-410796-32022-2344300002,"55,833.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARLOW COLLEGE,ED212220210526445,"718,552.74",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARLOW COLLEGE,ED212220210526446,"43,653.60",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARLOW COLLEGE,ED212220210526450,"73,332.40",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Post-16 Funding,HARLOW COLLEGE,ED212220210528778,"50,000.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARLOW COLLEGE,FCSAEB A182624-A,"167,564.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,HARLOW COLLEGE,FCSAPP A458351-A,"35,998.69",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,HARLOW COLLEGE,FCSAPP A462348-A,"36,007.81",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,HARLOW COLLEGE,E11821PN11850135,"-283,757.95",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harlowbury Primary School,AYF2122-414383-32022-4977500002,"58,216.58",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harmonize Academy AP Free School,AYF2122-411730-32022-3046700001,"124,999.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harpenden Free School,AYF2122-413416-32022-4296300001,"66,406.79",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harper Green School,AYF2122-411712-32022-3032100001,"660,350.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harpfield Primary Academy,AYF2122-409396-32022-1314900001,"67,161.51",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harriers Banbury Academy,AYF2122-408123-32022-347100002,"121,809.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,Harriet Ellis Training Solutions Ltd,FCSAPP A462196-A,"65,309.17",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,Harriet Ellis Training Solutions Ltd,FCSAPP A462197-A,"27,669.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,Harriet Ellis Training Solutions Ltd,FCSAPP A462198-A,"25,000.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Apprenticeships,Harriet Ellis Training Solutions Ltd,FCSAPP A462199-A,"92,155.32",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Battersea,AYF2122-410800-32022-2346500003,"514,374.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Battersea,AYF2122-410800-32022-2347100003,"96,822.23",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Beckenham,AYF2122-410801-32022-2348300003,"485,526.73",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Beckenham,AYF2122-410801-32022-2348700003,"76,360.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Bermondsey,AYF2122-410802-32022-2349700003,"586,584.53",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Bermondsey,AYF2122-410802-32022-2350100003,"41,600.86",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Bermondsey,AYF2122-410802-32022-2350300003,"26,702.68",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Chafford Hundred,AYF2122-410803-32022-2351100003,"437,565.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Chafford Hundred,AYF2122-410803-32022-2351700003,"159,825.67",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Clapham,AYF2122-410845-32022-2385500002,"256,030.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Falconwood,AYF2122-410804-32022-2352700003,"478,179.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Falconwood,AYF2122-410804-32022-2353100003,"80,770.18",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Garrard,AYF2122-410805-32022-2354100003,"686,903.53",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Garrard,AYF2122-410805-32022-2354500003,"28,862.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Greenwich,AYF2122-410806-32022-2355100003,"563,108.78",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Greenwich,AYF2122-410806-32022-2355700003,"102,977.98",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Merton,AYF2122-410807-32022-2356500003,"582,671.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Merton,AYF2122-410807-32022-2356900003,"29,273.27",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Merton,AYF2122-410807-32022-2357100003,"99,621.76",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Morden,AYF2122-410808-32022-2357700002,"480,113.21",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Ockendon,AYF2122-410844-32022-2384300003,"572,085.52",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Ockendon,AYF2122-410844-32022-2384700003,"116,586.49",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Orpington,AYF2122-410809-32022-2358300003,"360,079.63",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Peckham,AYF2122-410810-32022-2359300002,"405,947.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Purley,AYF2122-410811-32022-2359700003,"521,952.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Purley,AYF2122-410811-32022-2360100003,"134,201.83",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Rainham,AYF2122-410812-32022-2361100002,"468,123.57",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Riverside,AYF2122-410813-32022-2361500002,"384,070.46",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy Riverside,AYF2122-410813-32022-2361900002,"66,541.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy South Norwood,AYF2122-410814-32022-2362500004,"886,121.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy South Norwood,AYF2122-410814-32022-2362900004,"177,439.78",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,Harris Academy St John's Wood's,AYF2122-410815-32022-2363900003,"645,407.19",Current grants - Academy Trust,,,,,,,,,
